#ies_format_version: 1.0
#file: 20241212_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20241212;	120750;	1734001670.000;	   +2.601;	   +0.009;	   -2.360;	   +0.017;	   +0.017;	   +2.747;	idle                ;	   +0.918;	   +0.000
20241212;	120755;	1734001675.000;	   +2.585;	   +0.009;	   -2.102;	   +0.017;	   +0.017;	   +2.636;	idle                ;	   +0.921;	   +0.000
20241212;	120800;	1734001680.000;	   +2.580;	   +0.009;	   -2.234;	   +0.016;	   +0.017;	   +2.601;	idle                ;	   +0.924;	   +0.000
20241212;	120805;	1734001685.000;	   +2.578;	   +0.009;	   -2.199;	   +0.017;	   +0.017;	   +2.585;	idle                ;	   +0.927;	   +0.000
20241212;	120810;	1734001690.000;	   +2.576;	   +0.009;	   -2.124;	   +0.017;	   +0.016;	   +2.580;	idle                ;	   +0.930;	   +0.000
20241212;	120815;	1734001695.000;	   +2.585;	   +0.010;	   -2.318;	   +0.017;	   +0.017;	   +2.578;	idle                ;	   +0.933;	   +0.000
20241212;	120820;	1734001700.000;	   +2.597;	   +0.009;	   -2.027;	   +0.017;	   +0.017;	   +2.576;	idle                ;	   +0.936;	   +0.000
20241212;	120825;	1734001705.000;	   +2.643;	   +0.009;	   -2.403;	   +0.017;	   +0.017;	   +2.585;	idle                ;	   +0.939;	   +0.000
20241212;	120830;	1734001710.000;	   +2.728;	   +0.009;	   -2.215;	   +0.017;	   +0.017;	   +2.597;	idle                ;	   +0.942;	   +0.000
20241212;	120835;	1734001715.000;	   +2.880;	   +0.009;	   -2.505;	   +0.017;	   +0.017;	   +2.643;	idle                ;	   +0.946;	   +0.000
20241212;	120840;	1734001720.000;	   +3.044;	   +0.009;	   -2.630;	   +0.017;	   +0.017;	   +2.728;	idle                ;	   +0.949;	   +0.000
20241212;	120845;	1734001725.000;	   +4.798;	   +0.010;	   -3.001;	   +0.017;	   +0.017;	   +2.880;	idle                ;	   +0.953;	   +0.000
20241212;	120850;	1734001730.000;	   +3.171;	   +0.009;	   -3.200;	   +0.017;	   +0.017;	   +3.044;	idle                ;	   +0.958;	   +0.000
20241212;	120855;	1734001735.000;	   +2.967;	   +0.009;	   -2.560;	   +0.017;	   +0.017;	   +4.798;	idle                ;	   +0.961;	   +0.000
20241212;	120900;	1734001740.000;	   +2.734;	   +0.009;	   -2.548;	   +0.017;	   +0.017;	   +3.171;	idle                ;	   +0.965;	   +0.000
20241212;	120905;	1734001745.000;	   +2.618;	   +0.009;	   -2.148;	   +0.017;	   +0.017;	   +2.967;	idle                ;	   +0.968;	   +0.000
20241212;	120910;	1734001750.000;	   +2.553;	   +0.009;	   -2.229;	   +0.017;	   +0.017;	   +2.734;	idle                ;	   +0.971;	   +0.000
20241212;	120915;	1734001755.000;	   +2.471;	   +0.009;	   -2.120;	   +0.018;	   +0.017;	   +2.618;	idle                ;	   +0.974;	   +0.000
20241212;	120920;	1734001760.000;	   +2.410;	   +0.009;	   -1.971;	   +0.017;	   +0.017;	   +2.553;	idle                ;	   +0.977;	   +0.000
20241212;	120925;	1734001765.000;	   +2.388;	   +0.009;	   -2.184;	   +0.017;	   +0.018;	   +2.471;	idle                ;	   +0.980;	   +0.000
20241212;	120930;	1734001770.000;	   +2.379;	   +0.009;	   -1.867;	   +0.017;	   +0.017;	   +2.410;	idle                ;	   +0.982;	   +0.000
20241212;	120935;	1734001775.000;	   +2.383;	   +0.009;	   -2.201;	   +0.016;	   +0.017;	   +2.388;	idle                ;	   +0.985;	   +0.000
20241212;	120940;	1734001780.000;	   +2.406;	   +0.009;	   -1.965;	   +0.017;	   +0.017;	   +2.379;	idle                ;	   +0.988;	   +0.000
20241212;	120945;	1734001785.000;	   +2.452;	   +0.010;	   -2.150;	   +0.017;	   +0.016;	   +2.383;	idle                ;	   +0.991;	   +0.000
20241212;	120950;	1734001790.000;	   +2.591;	   +0.009;	   -2.235;	   +0.017;	   +0.017;	   +2.406;	idle                ;	   +0.994;	   +0.000
20241212;	120955;	1734001795.000;	   +4.521;	   +0.009;	   -6.068;	   +0.017;	   +0.017;	   +2.452;	idle                ;	   +1.003;	   +0.000
20241212;	121000;	1734001800.000;	   +3.855;	   +0.009;	   -5.064;	   +0.017;	   +0.017;	   +2.591;	idle                ;	   +1.010;	   +0.000
20241212;	121005;	1734001805.000;	   +2.632;	   +0.009;	   -2.130;	   +0.017;	   +0.017;	   +4.521;	idle                ;	   +1.013;	   +0.000
20241212;	121010;	1734001810.000;	   +3.052;	   +0.009;	   -2.541;	   +0.017;	   +0.017;	   +3.855;	idle                ;	   +1.016;	   +0.000
20241212;	121015;	1734001815.000;	   +3.799;	   +0.009;	   -2.712;	   +0.017;	   +0.017;	   +2.632;	idle                ;	   +1.020;	   +0.000
20241212;	121020;	1734001820.000;	   +3.588;	   +0.009;	   -2.528;	   +0.017;	   +0.017;	   +3.052;	idle                ;	   +1.023;	   +0.000
20241212;	121025;	1734001825.000;	   +5.058;	   +0.009;	   -3.612;	   +0.017;	   +0.017;	   +3.799;	idle                ;	   +1.028;	   +0.000
20241212;	121030;	1734001830.000;	   +7.510;	   +0.009;	   -7.944;	   +0.017;	   +0.017;	   +3.588;	idle                ;	   +1.040;	   +0.000
20241212;	121035;	1734001835.000;	   +8.497;	   +0.010;	   -8.279;	   +0.017;	   +0.017;	   +5.058;	idle                ;	   +1.051;	   +0.000
20241212;	121040;	1734001840.000;	   +8.408;	   +0.009;	   -7.900;	   +0.017;	   +0.017;	   +7.510;	idle                ;	   +1.062;	   +0.000
20241212;	121045;	1734001845.000;	   +8.394;	   +0.009;	   -8.244;	   +0.017;	   +0.017;	   +8.497;	idle                ;	   +1.073;	   +0.000
20241212;	121050;	1734001850.000;	   +8.416;	   +0.009;	   -7.962;	   +0.017;	   +0.017;	   +8.408;	idle                ;	   +1.085;	   +0.000
20241212;	121055;	1734001855.000;	   +6.822;	   +0.009;	   -6.640;	   +0.017;	   +0.017;	   +8.394;	idle                ;	   +1.094;	   +0.000
20241212;	121100;	1734001860.000;	   +7.950;	   +0.010;	   -7.076;	   +0.017;	   +0.017;	   +8.416;	idle                ;	   +1.104;	   +0.000
20241212;	121105;	1734001865.000;	   +8.229;	   +0.009;	   -7.892;	   +0.017;	   +0.017;	   +6.822;	idle                ;	   +1.115;	   +0.000
20241212;	121110;	1734001870.000;	   +8.186;	   +0.009;	   -8.048;	   +0.017;	   +0.017;	   +7.950;	idle                ;	   +1.126;	   +0.000
20241212;	121115;	1734001875.000;	   +8.345;	   +0.009;	   -7.852;	   +0.017;	   +0.017;	   +8.229;	idle                ;	   +1.137;	   +0.000
20241212;	121120;	1734001880.000;	   +8.365;	   +0.009;	   -8.111;	   +0.017;	   +0.017;	   +8.186;	idle                ;	   +1.148;	   +0.000
20241212;	121125;	1734001885.000;	   +8.438;	   +0.009;	   -8.009;	   +0.017;	   +0.017;	   +8.345;	idle                ;	   +1.159;	   +0.000
20241212;	121130;	1734001890.000;	   +8.389;	   +0.010;	   -8.076;	   +0.017;	   +0.017;	   +8.365;	idle                ;	   +1.170;	   +0.000
20241212;	121135;	1734001895.000;	   +8.377;	   +0.009;	   -8.064;	   +0.017;	   +0.017;	   +8.438;	idle                ;	   +1.181;	   +0.000
20241212;	121140;	1734001900.000;	   +8.309;	   +0.009;	   -7.920;	   +0.017;	   +0.017;	   +8.389;	idle                ;	   +1.192;	   +0.000
20241212;	121145;	1734001905.000;	   +8.332;	   +0.009;	   -8.122;	   +0.017;	   +0.017;	   +8.377;	idle                ;	   +1.204;	   +0.000
20241212;	121150;	1734001910.000;	   +8.340;	   +0.009;	   -7.810;	   +0.017;	   +0.017;	   +8.309;	idle                ;	   +1.215;	   +0.000
20241212;	121155;	1734001915.000;	   +8.345;	   +0.010;	   -8.162;	   +0.017;	   +0.017;	   +8.332;	idle                ;	   +1.226;	   +0.000
20241212;	121200;	1734001920.000;	   +8.360;	   +0.009;	   -7.897;	   +0.017;	   +0.017;	   +8.340;	idle                ;	   +1.237;	   +0.000
20241212;	121205;	1734001925.000;	   +8.355;	   +0.009;	   -8.101;	   +0.017;	   +0.017;	   +8.345;	idle                ;	   +1.248;	   +0.000
20241212;	121210;	1734001930.000;	   +8.421;	   +0.009;	   -8.057;	   +0.017;	   +0.017;	   +8.360;	idle                ;	   +1.259;	   +0.000
20241212;	121215;	1734001935.000;	   +8.262;	   +0.009;	   -8.099;	   +0.017;	   +0.017;	   +8.355;	idle                ;	   +1.271;	   +0.000
20241212;	121220;	1734001940.000;	   +4.310;	   +0.009;	   -5.050;	   +0.017;	   +0.017;	   +8.421;	idle                ;	   +1.278;	   +0.000
20241212;	121225;	1734001945.000;	   +2.428;	   +0.009;	   -1.984;	   +0.017;	   +0.017;	   +8.262;	idle                ;	   +1.280;	   +0.000
20241212;	121230;	1734001950.000;	   +2.211;	   +0.008;	   -2.053;	   +0.016;	   +0.017;	   +4.310;	idle                ;	   +1.283;	   +0.000
20241212;	121235;	1734001955.000;	   +2.166;	   +0.009;	   -1.745;	   +0.016;	   +0.017;	   +2.428;	idle                ;	   +1.286;	   +0.000
20241212;	121240;	1734001960.000;	   +2.239;	   +0.009;	   -1.916;	   +0.017;	   +0.016;	   +2.211;	idle                ;	   +1.288;	   +0.000
20241212;	121245;	1734001965.000;	   +2.769;	   +0.009;	   -2.178;	   +0.017;	   +0.016;	   +2.166;	idle                ;	   +1.291;	   +0.000
20241212;	121250;	1734001970.000;	   +2.734;	   +0.009;	   -2.660;	   +0.017;	   +0.017;	   +2.239;	idle                ;	   +1.295;	   +0.000
20241212;	121255;	1734001975.000;	   +4.326;	   +0.009;	   -4.449;	   +0.016;	   +0.017;	   +2.769;	idle                ;	   +1.301;	   +0.000
20241212;	121300;	1734001980.000;	   +2.405;	   +0.008;	   -1.945;	   +0.017;	   +0.017;	   +2.734;	idle                ;	   +1.304;	   +0.000
20241212;	121305;	1734001985.000;	   +2.420;	   +0.008;	   -2.236;	   +0.016;	   +0.016;	   +4.326;	idle                ;	   +1.307;	   +0.000
20241212;	121310;	1734001990.000;	   +3.305;	   +0.009;	   -4.352;	   +0.017;	   +0.017;	   +2.405;	idle                ;	   +1.313;	   +0.000
20241212;	121315;	1734001995.000;	   +2.454;	   +0.008;	   -2.225;	   +0.017;	   +0.016;	   +2.420;	idle                ;	   +1.316;	   +0.000
20241212;	121320;	1734002000.000;	   +2.399;	   +0.009;	   -2.051;	   +0.017;	   +0.017;	   +3.305;	idle                ;	   +1.319;	   +0.000
20241212;	121325;	1734002005.000;	   +7.669;	   +0.010;	   -4.489;	   +0.017;	   +0.017;	   +2.454;	idle                ;	   +1.325;	   +0.000
20241212;	121330;	1734002010.000;	   +6.748;	   +0.009;	   -7.008;	   +0.017;	   +0.017;	   +2.399;	idle                ;	   +1.335;	   +0.000
20241212;	121335;	1734002015.000;	   +5.438;	   +0.009;	   -2.298;	   +0.017;	   +0.017;	   +7.669;	idle                ;	   +1.338;	   +0.000
20241212;	121340;	1734002020.000;	   +6.184;	   +0.010;	   -4.966;	   +0.017;	   +0.017;	   +6.748;	idle                ;	   +1.345;	   +0.000
20241212;	121345;	1734002025.000;	   +8.239;	   +0.009;	   -7.763;	   +0.017;	   +0.017;	   +5.438;	idle                ;	   +1.356;	   +0.000
20241212;	121350;	1734002030.000;	   +8.291;	   +0.010;	   -8.060;	   +0.017;	   +0.017;	   +6.184;	idle                ;	   +1.367;	   +0.000
20241212;	121355;	1734002035.000;	   +8.310;	   +0.009;	   -7.977;	   +0.017;	   +0.017;	   +8.239;	idle                ;	   +1.378;	   +0.000
20241212;	121400;	1734002040.000;	   +8.326;	   +0.009;	   -7.933;	   +0.017;	   +0.017;	   +8.291;	idle                ;	   +1.389;	   +0.000
20241212;	121405;	1734002045.000;	   +8.199;	   +0.009;	   -8.000;	   +0.017;	   +0.017;	   +8.310;	idle                ;	   +1.400;	   +0.000
20241212;	121410;	1734002050.000;	   +6.235;	   +0.009;	   -6.002;	   +0.017;	   +0.017;	   +8.326;	idle                ;	   +1.409;	   +0.000
20241212;	121415;	1734002055.000;	   +3.856;	   +0.009;	   -4.143;	   +0.016;	   +0.017;	   +8.199;	idle                ;	   +1.414;	   +0.000
20241212;	121420;	1734002060.000;	   +2.822;	   +0.009;	   -2.434;	   +0.017;	   +0.017;	   +6.235;	idle                ;	   +1.418;	   +0.000
20241212;	121425;	1734002065.000;	   +2.797;	   +0.009;	   -2.478;	   +0.016;	   +0.016;	   +3.856;	idle                ;	   +1.421;	   +0.000
20241212;	121430;	1734002070.000;	   +2.710;	   +0.009;	   -2.422;	   +0.017;	   +0.017;	   +2.822;	idle                ;	   +1.424;	   +0.000
20241212;	121435;	1734002075.000;	   +2.728;	   +0.009;	   -2.332;	   +0.017;	   +0.016;	   +2.797;	idle                ;	   +1.428;	   +0.000
20241212;	121440;	1734002080.000;	   +2.772;	   +0.008;	   -2.708;	   +0.017;	   +0.017;	   +2.710;	idle                ;	   +1.431;	   +0.000
20241212;	121445;	1734002085.000;	   +2.706;	   +0.009;	   -2.186;	   +0.017;	   +0.017;	   +2.728;	idle                ;	   +1.434;	   +0.000
20241212;	121450;	1734002090.000;	   +2.918;	   +0.009;	   -2.657;	   +0.016;	   +0.017;	   +2.772;	idle                ;	   +1.438;	   +0.000
20241212;	121455;	1734002095.000;	   +3.259;	   +0.009;	   -2.736;	   +0.017;	   +0.017;	   +2.706;	idle                ;	   +1.442;	   +0.000
20241212;	121500;	1734002100.000;	   +3.057;	   +0.008;	   -2.766;	   +0.017;	   +0.016;	   +2.918;	idle                ;	   +1.446;	   +0.000
20241212;	121505;	1734002105.000;	   +3.957;	   +0.009;	   -3.704;	   +0.017;	   +0.017;	   +3.259;	idle                ;	   +1.451;	   +0.000
20241212;	121510;	1734002110.000;	   +4.712;	   +0.008;	   -4.060;	   +0.017;	   +0.017;	   +3.057;	idle                ;	   +1.457;	   +0.000
20241212;	121515;	1734002115.000;	   +4.078;	   +0.009;	   -3.901;	   +0.017;	   +0.017;	   +3.957;	idle                ;	   +1.462;	   +0.000
20241212;	121520;	1734002120.000;	   +6.495;	   +0.009;	   -5.308;	   +0.016;	   +0.017;	   +4.712;	idle                ;	   +1.469;	   +0.000
20241212;	121525;	1734002125.000;	   +8.805;	   +0.010;	   -6.963;	   +0.017;	   +0.017;	   +4.078;	idle                ;	   +1.479;	   +0.000
20241212;	121530;	1734002130.000;	   +8.970;	   +0.009;	   -8.480;	   +0.017;	   +0.016;	   +6.495;	idle                ;	   +1.491;	   +0.000
20241212;	121535;	1734002135.000;	   +7.664;	   +0.009;	   -7.761;	   +0.017;	   +0.017;	   +8.805;	idle                ;	   +1.502;	   +0.000
20241212;	121540;	1734002140.000;	   +5.619;	   +0.009;	   -5.309;	   +0.016;	   +0.017;	   +8.970;	idle                ;	   +1.509;	   +0.000
20241212;	121545;	1734002145.000;	   +8.798;	   +0.009;	   -8.268;	   +0.017;	   +0.017;	   +7.664;	idle                ;	   +1.520;	   +0.000
20241212;	121550;	1734002150.000;	   +7.954;	   +0.009;	   -8.014;	   +0.017;	   +0.016;	   +5.619;	idle                ;	   +1.532;	   +0.000
20241212;	121555;	1734002155.000;	   +4.728;	   +0.009;	   -5.226;	   +0.016;	   +0.017;	   +8.798;	idle                ;	   +1.539;	   +0.000
20241212;	121600;	1734002160.000;	   +8.683;	   +0.009;	   -8.341;	   +0.018;	   +0.017;	   +7.954;	idle                ;	   +1.550;	   +0.000
20241212;	121605;	1734002165.000;	   +5.823;	   +0.009;	   -5.353;	   +0.016;	   +0.016;	   +4.728;	idle                ;	   +1.558;	   +0.000
20241212;	121610;	1734002170.000;	   +8.233;	   +0.009;	   -5.910;	   +0.017;	   +0.018;	   +8.683;	idle                ;	   +1.566;	   +0.000
20241212;	121615;	1734002175.000;	   +5.913;	   +0.009;	   -5.165;	   +0.017;	   +0.016;	   +5.823;	idle                ;	   +1.573;	   +0.000
20241212;	121620;	1734002180.000;	   +5.154;	   +0.010;	   -5.405;	   +0.017;	   +0.017;	   +8.233;	idle                ;	   +1.581;	   +0.000
20241212;	121625;	1734002185.000;	   +6.007;	   +0.009;	   -6.410;	   +0.017;	   +0.017;	   +5.913;	idle                ;	   +1.590;	   +0.000
20241212;	121630;	1734002190.000;	   +8.888;	   +0.009;	   -8.730;	   +0.017;	   +0.017;	   +5.154;	idle                ;	   +1.602;	   +0.000
20241212;	121635;	1734002195.000;	   +8.741;	   +0.011;	   -8.561;	   +0.017;	   +0.017;	   +6.007;	idle                ;	   +1.614;	   +0.000
20241212;	121640;	1734002200.000;	   +8.795;	   +0.012;	   -8.744;	   +0.017;	   +0.017;	   +8.888;	idle                ;	   +1.626;	   +0.000
20241212;	121645;	1734002205.000;	   +8.867;	   +0.020;	   -8.744;	   +0.017;	   +0.017;	   +8.741;	idle                ;	   +1.638;	   +0.000
20241212;	121650;	1734002210.000;	   +8.827;	   +0.016;	   -8.743;	   +0.017;	   +0.017;	   +8.795;	idle                ;	   +1.650;	   +0.000
20241212;	121655;	1734002215.000;	   +8.865;	   +0.021;	   -8.736;	   +0.017;	   +0.017;	   +8.867;	idle                ;	   +1.662;	   +0.000
20241212;	121700;	1734002220.000;	   +8.962;	   +0.025;	   -8.836;	   +0.017;	   +0.017;	   +8.827;	idle                ;	   +1.675;	   +0.000
20241212;	121705;	1734002225.000;	   +8.776;	   +0.028;	   -8.874;	   +0.017;	   +0.017;	   +8.865;	idle                ;	   +1.687;	   +0.000
20241212;	121710;	1734002230.000;	   +8.454;	   +0.030;	   -8.309;	   +0.017;	   +0.017;	   +8.962;	idle                ;	   +1.698;	   +0.000
20241212;	121715;	1734002235.000;	   +8.590;	   +0.031;	   -8.318;	   +0.017;	   +0.017;	   +8.776;	idle                ;	   +1.710;	   +0.000
20241212;	121720;	1734002240.000;	   +7.935;	   +0.030;	   -7.595;	   +0.017;	   +0.017;	   +8.454;	idle                ;	   +1.720;	   +0.000
20241212;	121725;	1734002245.000;	   +9.012;	   +0.030;	   -8.805;	   +0.017;	   +0.017;	   +8.590;	idle                ;	   +1.733;	   +0.000
20241212;	121730;	1734002250.000;	   +8.493;	   +0.030;	   -8.548;	   +0.018;	   +0.017;	   +7.935;	idle                ;	   +1.745;	   +0.000
20241212;	121735;	1734002255.000;	   +8.870;	   +0.030;	   -8.755;	   +0.017;	   +0.017;	   +9.012;	idle                ;	   +1.757;	   +0.000
20241212;	121740;	1734002260.000;	   +8.892;	   +0.031;	   -8.680;	   +0.017;	   +0.018;	   +8.493;	idle                ;	   +1.769;	   +0.000
20241212;	121745;	1734002265.000;	   +8.816;	   +0.030;	   -8.686;	   +0.017;	   +0.017;	   +8.870;	idle                ;	   +1.781;	   +0.000
20241212;	121750;	1734002270.000;	   +8.806;	   +0.031;	   -8.628;	   +0.017;	   +0.017;	   +8.892;	idle                ;	   +1.793;	   +0.000
20241212;	121755;	1734002275.000;	   +8.724;	   +0.030;	   -8.561;	   +0.016;	   +0.017;	   +8.816;	idle                ;	   +1.805;	   +0.000
20241212;	121800;	1734002280.000;	   +8.730;	   +0.030;	   -8.558;	   +0.017;	   +0.017;	   +8.806;	idle                ;	   +1.817;	   +0.000
20241212;	121805;	1734002285.000;	   +8.728;	   +0.030;	   -8.560;	   +0.017;	   +0.016;	   +8.724;	idle                ;	   +1.829;	   +0.000
20241212;	121810;	1734002290.000;	   +8.798;	   +0.030;	   -8.624;	   +0.017;	   +0.017;	   +8.730;	idle                ;	   +1.840;	   +0.000
20241212;	121815;	1734002295.000;	   +8.864;	   +0.030;	   -8.666;	   +0.018;	   +0.017;	   +8.728;	idle                ;	   +1.853;	   +0.000
20241212;	121820;	1734002300.000;	   +8.824;	   +0.030;	   -8.681;	   +0.017;	   +0.017;	   +8.798;	idle                ;	   +1.865;	   +0.000
20241212;	121825;	1734002305.000;	   +8.797;	   +0.030;	   -8.630;	   +0.017;	   +0.018;	   +8.864;	idle                ;	   +1.877;	   +0.000
20241212;	121830;	1734002310.000;	   +8.768;	   +0.030;	   -8.607;	   +0.017;	   +0.017;	   +8.824;	idle                ;	   +1.889;	   +0.000
20241212;	121835;	1734002315.000;	   +8.699;	   +0.030;	   -8.558;	   +0.017;	   +0.017;	   +8.797;	idle                ;	   +1.900;	   +0.000
20241212;	121840;	1734002320.000;	   +8.650;	   +0.030;	   -8.502;	   +0.017;	   +0.017;	   +8.768;	idle                ;	   +1.912;	   +0.000
20241212;	121845;	1734002325.000;	   +8.614;	   +0.030;	   -8.466;	   +0.016;	   +0.017;	   +8.699;	idle                ;	   +1.924;	   +0.000
20241212;	121850;	1734002330.000;	   +8.570;	   +0.030;	   -8.419;	   +0.017;	   +0.017;	   +8.650;	idle                ;	   +1.936;	   +0.000
20241212;	121855;	1734002335.000;	   +8.538;	   +0.030;	   -8.379;	   +0.018;	   +0.016;	   +8.614;	idle                ;	   +1.947;	   +0.000
20241212;	121900;	1734002340.000;	   +8.482;	   +0.030;	   -8.327;	   +0.017;	   +0.017;	   +8.570;	idle                ;	   +1.959;	   +0.000
20241212;	121905;	1734002345.000;	   +8.458;	   +0.030;	   -8.318;	   +0.017;	   +0.018;	   +8.538;	idle                ;	   +1.970;	   +0.000
20241212;	121910;	1734002350.000;	   +8.447;	   +0.030;	   -8.290;	   +0.016;	   +0.017;	   +8.482;	idle                ;	   +1.982;	   +0.000
20241212;	121915;	1734002355.000;	   +8.431;	   +0.030;	   -8.272;	   +0.017;	   +0.017;	   +8.458;	idle                ;	   +1.993;	   +0.000
20241212;	121920;	1734002360.000;	   +8.417;	   +0.030;	   -8.251;	   +0.016;	   +0.016;	   +8.447;	idle                ;	   +2.005;	   +0.000
20241212;	121925;	1734002365.000;	   +8.415;	   +0.030;	   -8.244;	   +0.017;	   +0.017;	   +8.431;	idle                ;	   +2.016;	   +0.000
20241212;	121930;	1734002370.000;	   +8.392;	   +0.030;	   -8.241;	   +0.017;	   +0.016;	   +8.417;	idle                ;	   +2.028;	   +0.000
20241212;	121935;	1734002375.000;	   +8.387;	   +0.030;	   -8.234;	   +0.018;	   +0.017;	   +8.415;	idle                ;	   +2.039;	   +0.000
20241212;	121940;	1734002380.000;	   +8.265;	   +0.030;	   -8.152;	   +0.017;	   +0.017;	   +8.392;	idle                ;	   +2.051;	   +0.000
20241212;	121945;	1734002385.000;	   +8.237;	   +0.030;	   -8.205;	   +0.017;	   +0.018;	   +8.387;	idle                ;	   +2.062;	   +0.000
20241212;	121950;	1734002390.000;	   +8.341;	   +0.030;	   -8.204;	   +0.017;	   +0.017;	   +8.265;	idle                ;	   +2.073;	   +0.000
20241212;	121955;	1734002395.000;	   +8.287;	   +0.031;	   -8.134;	   +0.016;	   +0.017;	   +8.237;	idle                ;	   +2.085;	   +0.000
20241212;	122000;	1734002400.000;	   +8.268;	   +0.030;	   -8.107;	   +0.017;	   +0.017;	   +8.341;	idle                ;	   +2.096;	   +0.000
20241212;	122005;	1734002405.000;	   +8.292;	   +0.030;	   -8.125;	   +0.017;	   +0.016;	   +8.287;	idle                ;	   +2.107;	   +0.000
20241212;	122010;	1734002410.000;	   +8.313;	   +0.030;	   -8.137;	   +0.017;	   +0.017;	   +8.268;	idle                ;	   +2.118;	   +0.000
20241212;	122015;	1734002415.000;	   +8.302;	   +0.030;	   -8.162;	   +0.017;	   +0.017;	   +8.292;	idle                ;	   +2.130;	   +0.000
20241212;	122020;	1734002420.000;	   +7.991;	   +0.030;	   -7.779;	   +0.016;	   +0.017;	   +8.313;	idle                ;	   +2.141;	   +0.000
20241212;	122025;	1734002425.000;	   +8.372;	   +0.030;	   -8.196;	   +0.017;	   +0.017;	   +8.302;	idle                ;	   +2.152;	   +0.000
20241212;	122030;	1734002430.000;	   +6.382;	   +0.030;	   -5.827;	   +0.017;	   +0.016;	   +7.991;	idle                ;	   +2.160;	   +0.000
20241212;	122035;	1734002435.000;	   +7.097;	   +0.030;	   -6.842;	   +0.017;	   +0.017;	   +8.372;	idle                ;	   +2.170;	   +0.000
20241212;	122040;	1734002440.000;	   +6.500;	   +0.030;	   -6.823;	   +0.017;	   +0.017;	   +6.382;	idle                ;	   +2.179;	   +0.000
20241212;	122045;	1734002445.000;	   +6.806;	   +0.030;	   -6.533;	   +0.017;	   +0.017;	   +7.097;	idle                ;	   +2.188;	   +0.000
20241212;	122050;	1734002450.000;	   +6.944;	   +0.030;	   -6.600;	   +0.017;	   +0.017;	   +6.500;	idle                ;	   +2.197;	   +0.000
20241212;	122055;	1734002455.000;	   +8.124;	   +0.030;	   -7.895;	   +0.017;	   +0.017;	   +6.806;	idle                ;	   +2.208;	   +0.000
20241212;	122100;	1734002460.000;	   +8.099;	   +0.030;	   -7.929;	   +0.017;	   +0.017;	   +6.944;	idle                ;	   +2.219;	   +0.000
20241212;	122105;	1734002465.000;	   +8.092;	   +0.030;	   -7.898;	   +0.017;	   +0.017;	   +8.124;	idle                ;	   +2.230;	   +0.000
20241212;	122110;	1734002470.000;	   +8.082;	   +0.030;	   -7.907;	   +0.017;	   +0.017;	   +8.099;	idle                ;	   +2.241;	   +0.000
20241212;	122115;	1734002475.000;	   +8.032;	   +0.030;	   -7.876;	   +0.017;	   +0.017;	   +8.092;	idle                ;	   +2.252;	   +0.000
20241212;	122120;	1734002480.000;	   +8.036;	   +0.030;	   -7.879;	   +0.017;	   +0.017;	   +8.082;	idle                ;	   +2.263;	   +0.000
20241212;	122125;	1734002485.000;	   +8.039;	   +0.030;	   -7.882;	   +0.017;	   +0.017;	   +8.032;	idle                ;	   +2.274;	   +0.000
20241212;	122130;	1734002490.000;	   +8.006;	   +0.030;	   -7.858;	   +0.017;	   +0.017;	   +8.036;	idle                ;	   +2.285;	   +0.000
20241212;	122135;	1734002495.000;	   +7.998;	   +0.030;	   -7.837;	   +0.017;	   +0.017;	   +8.039;	idle                ;	   +2.296;	   +0.000
20241212;	122140;	1734002500.000;	   +7.998;	   +0.030;	   -7.833;	   +0.017;	   +0.017;	   +8.006;	idle                ;	   +2.307;	   +0.000
20241212;	122145;	1734002505.000;	   +7.992;	   +0.030;	   -7.814;	   +0.017;	   +0.017;	   +7.998;	idle                ;	   +2.318;	   +0.000
20241212;	122150;	1734002510.000;	   +7.974;	   +0.030;	   -7.818;	   +0.017;	   +0.017;	   +7.998;	idle                ;	   +2.328;	   +0.000
