#ies_format_version: 1.0
#file: 20241224_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241224;	123112;	1735039872.000;	    err32
20241224;	123117;	1735039877.000;	    err32
20241224;	123122;	1735039882.000;	    err32
20241224;	123127;	1735039887.000;	    err32
20241224;	123132;	1735039892.000;	    err32
20241224;	123137;	1735039897.000;	    err32
20241224;	123142;	1735039902.000;	    err32
20241224;	123147;	1735039907.000;	    err32
20241224;	123152;	1735039912.000;	    err32
20241224;	123157;	1735039917.000;	    err32
20241224;	123202;	1735039922.000;	    err32
20241224;	123207;	1735039927.000;	    err32
20241224;	123212;	1735039932.000;	    err32
20241224;	123217;	1735039937.000;	    err32
20241224;	123222;	1735039942.000;	    err32
20241224;	123227;	1735039947.000;	    err32
20241224;	123232;	1735039952.000;	    err32
20241224;	123237;	1735039957.000;	    err32
20241224;	123242;	1735039962.000;	    err32
20241224;	123247;	1735039967.000;	    err32
20241224;	123252;	1735039972.000;	    err32
20241224;	123257;	1735039977.000;	    err32
20241224;	123302;	1735039982.000;	    err32
20241224;	123307;	1735039987.000;	    err32
20241224;	123312;	1735039992.000;	    err32
20241224;	123317;	1735039997.000;	    err32
20241224;	123322;	1735040002.000;	    err32
20241224;	123327;	1735040007.000;	    err32
20241224;	123332;	1735040012.000;	    err32
20241224;	123337;	1735040017.000;	    err32
20241224;	123342;	1735040022.000;	    err32
20241224;	123347;	1735040027.000;	    err32
20241224;	123352;	1735040032.000;	    err32
20241224;	123357;	1735040037.000;	    err32
20241224;	123402;	1735040042.000;	    err32
20241224;	123407;	1735040047.000;	    err32
20241224;	123412;	1735040052.000;	    err32
20241224;	123417;	1735040057.000;	    err32
20241224;	123422;	1735040062.000;	    err32
20241224;	123427;	1735040067.000;	    err32
20241224;	123432;	1735040072.000;	    err32
20241224;	123437;	1735040077.000;	    err32
20241224;	123442;	1735040082.000;	    err32
20241224;	123447;	1735040087.000;	    err32
20241224;	123452;	1735040092.000;	    err32
20241224;	123457;	1735040097.000;	    err32
20241224;	123502;	1735040102.000;	    err32
20241224;	123507;	1735040107.000;	    err32
20241224;	123512;	1735040112.000;	    err32
20241224;	123517;	1735040117.000;	    err32
20241224;	123522;	1735040122.000;	    err32
20241224;	123527;	1735040127.000;	    err32
20241224;	123532;	1735040132.000;	    err32
20241224;	123537;	1735040137.000;	    err32
20241224;	123542;	1735040142.000;	    err32
20241224;	123547;	1735040147.000;	    err32
20241224;	123552;	1735040152.000;	    err32
20241224;	123557;	1735040157.000;	    err32
20241224;	123602;	1735040162.000;	    err32
20241224;	123607;	1735040167.000;	    err32
20241224;	123612;	1735040172.000;	    err32
20241224;	123617;	1735040177.000;	    err32
20241224;	123622;	1735040182.000;	    err32
20241224;	123627;	1735040187.000;	    err32
20241224;	123632;	1735040192.000;	    err32
20241224;	123637;	1735040197.000;	    err32
20241224;	123642;	1735040202.000;	    err32
20241224;	123647;	1735040207.000;	    err32
20241224;	123652;	1735040212.000;	    err32
20241224;	123657;	1735040217.000;	    err32
20241224;	123702;	1735040222.000;	    err32
20241224;	123707;	1735040227.000;	    err32
20241224;	123712;	1735040232.000;	    err32
20241224;	123717;	1735040237.000;	    err32
20241224;	123722;	1735040242.000;	    err32
20241224;	123727;	1735040247.000;	    err32
20241224;	123732;	1735040252.000;	    err32
20241224;	123737;	1735040257.000;	    err32
20241224;	123742;	1735040262.000;	    err32
20241224;	123747;	1735040267.000;	    err32
20241224;	123752;	1735040272.000;	    err32
20241224;	123757;	1735040277.000;	    err32
20241224;	123802;	1735040282.000;	    err32
20241224;	123807;	1735040287.000;	    err32
20241224;	123812;	1735040292.000;	    err32
20241224;	123817;	1735040297.000;	    err32
20241224;	123822;	1735040302.000;	    err32
20241224;	123827;	1735040307.000;	    err32
20241224;	123832;	1735040312.000;	    err32
20241224;	123837;	1735040317.000;	    err32
20241224;	123842;	1735040322.000;	    err32
20241224;	123847;	1735040327.000;	    err32
20241224;	123852;	1735040332.000;	    err32
20241224;	123857;	1735040337.000;	    err32
20241224;	123902;	1735040342.000;	    err32
20241224;	123907;	1735040347.000;	    err32
20241224;	123912;	1735040352.000;	    err32
20241224;	123917;	1735040357.000;	    err32
20241224;	123922;	1735040362.000;	    err32
20241224;	123927;	1735040367.000;	    err32
20241224;	123932;	1735040372.000;	    err32
20241224;	123937;	1735040377.000;	    err32
20241224;	123942;	1735040382.000;	    err32
20241224;	123947;	1735040387.000;	    err32
20241224;	123952;	1735040392.000;	    err32
20241224;	123957;	1735040397.000;	    err32
20241224;	124002;	1735040402.000;	    err32
20241224;	124007;	1735040407.000;	    err32
20241224;	124012;	1735040412.000;	    err32
20241224;	124017;	1735040417.000;	    err32
20241224;	124022;	1735040422.000;	    err32
20241224;	124027;	1735040427.000;	    err32
20241224;	124032;	1735040432.000;	    err32
20241224;	124037;	1735040437.000;	    err32
20241224;	124042;	1735040442.000;	    err32
20241224;	124047;	1735040447.000;	    err32
20241224;	124052;	1735040452.000;	    err32
20241224;	124057;	1735040457.000;	    err32
20241224;	124102;	1735040462.000;	    err32
20241224;	124107;	1735040467.000;	    err32
20241224;	124112;	1735040472.000;	    err32
20241224;	124117;	1735040477.000;	    err32
20241224;	124122;	1735040482.000;	    err32
20241224;	124127;	1735040487.000;	    err32
20241224;	124132;	1735040492.000;	    err32
20241224;	124137;	1735040497.000;	    err32
20241224;	124142;	1735040502.000;	    err32
20241224;	124147;	1735040507.000;	    err32
20241224;	124152;	1735040512.000;	    err32
20241224;	124157;	1735040517.000;	    err32
20241224;	124202;	1735040522.000;	    err32
20241224;	124207;	1735040527.000;	    err32
20241224;	124212;	1735040532.000;	    err32
20241224;	124217;	1735040537.000;	    err32
20241224;	124222;	1735040542.000;	    err32
20241224;	124227;	1735040547.000;	    err32
20241224;	124232;	1735040552.000;	    err32
20241224;	124237;	1735040557.000;	    err32
20241224;	124242;	1735040562.000;	    err32
20241224;	124247;	1735040567.000;	    err32
20241224;	124252;	1735040572.000;	    err32
20241224;	124257;	1735040577.000;	    err32
20241224;	124302;	1735040582.000;	    err32
20241224;	124307;	1735040587.000;	    err32
20241224;	124312;	1735040592.000;	    err32
20241224;	124317;	1735040597.000;	    err32
20241224;	124322;	1735040602.000;	    err32
20241224;	124327;	1735040607.000;	    err32
20241224;	124332;	1735040612.000;	    err32
20241224;	124337;	1735040617.000;	    err32
20241224;	124342;	1735040622.000;	    err32
20241224;	124347;	1735040627.000;	    err32
20241224;	124352;	1735040632.000;	    err32
20241224;	124357;	1735040637.000;	    err32
20241224;	124402;	1735040642.000;	    err32
20241224;	124407;	1735040647.000;	    err32
20241224;	124412;	1735040652.000;	    err32
20241224;	124417;	1735040657.000;	    err32
20241224;	124422;	1735040662.000;	    err32
20241224;	124427;	1735040667.000;	    err32
20241224;	124432;	1735040672.000;	    err32
20241224;	124437;	1735040677.000;	    err32
20241224;	124442;	1735040682.000;	    err32
20241224;	124447;	1735040687.000;	    err32
20241224;	124452;	1735040692.000;	    err32
20241224;	124457;	1735040697.000;	    err32
20241224;	124502;	1735040702.000;	    err32
20241224;	124507;	1735040707.000;	    err32
20241224;	124512;	1735040712.000;	    err32
20241224;	124517;	1735040717.000;	    err32
20241224;	124522;	1735040722.000;	    err32
20241224;	124527;	1735040727.000;	    err32
20241224;	124532;	1735040732.000;	    err32
20241224;	124537;	1735040737.000;	    err32
20241224;	124542;	1735040742.000;	    err32
20241224;	124547;	1735040747.000;	    err32
20241224;	124552;	1735040752.000;	    err32
20241224;	124557;	1735040757.000;	    err32
20241224;	124602;	1735040762.000;	    err32
20241224;	124607;	1735040767.000;	    err32
20241224;	124612;	1735040772.000;	    err32
20241224;	124617;	1735040777.000;	    err32
20241224;	124622;	1735040782.000;	    err32
20241224;	124627;	1735040787.000;	    err32
20241224;	124632;	1735040792.000;	    err32
20241224;	124637;	1735040797.000;	    err32
20241224;	124642;	1735040802.000;	    err32
20241224;	124647;	1735040807.000;	    err32
20241224;	124652;	1735040812.000;	    err32
20241224;	124657;	1735040817.000;	    err32
20241224;	124702;	1735040822.000;	    err32
20241224;	124707;	1735040827.000;	    err32
20241224;	124712;	1735040832.000;	    err32
20241224;	124717;	1735040837.000;	    err32
20241224;	124722;	1735040842.000;	    err32
20241224;	124727;	1735040847.000;	    err32
20241224;	124732;	1735040852.000;	    err32
20241224;	124737;	1735040857.000;	    err32
20241224;	124742;	1735040862.000;	    err32
20241224;	124747;	1735040867.000;	    err32
20241224;	124752;	1735040872.000;	    err32
20241224;	124757;	1735040877.000;	    err32
20241224;	124802;	1735040882.000;	    err32
20241224;	124807;	1735040887.000;	    err32
20241224;	124812;	1735040892.000;	    err32
20241224;	124817;	1735040897.000;	    err32
20241224;	124822;	1735040902.000;	    err32
20241224;	124827;	1735040907.000;	    err32
20241224;	124832;	1735040912.000;	    err32
20241224;	124837;	1735040917.000;	    err32
20241224;	124842;	1735040922.000;	    err32
20241224;	124847;	1735040927.000;	    err32
20241224;	124852;	1735040932.000;	    err32
20241224;	124857;	1735040937.000;	    err32
20241224;	124902;	1735040942.000;	    err32
20241224;	124907;	1735040947.000;	    err32
20241224;	124912;	1735040952.000;	    err32
20241224;	124917;	1735040957.000;	    err32
20241224;	124922;	1735040962.000;	    err32
20241224;	124927;	1735040967.000;	    err32
20241224;	124932;	1735040972.000;	    err32
20241224;	124937;	1735040977.000;	    err32
20241224;	124942;	1735040982.000;	    err32
20241224;	124947;	1735040987.000;	    err32
20241224;	124952;	1735040992.000;	    err32
20241224;	124957;	1735040997.000;	    err32
20241224;	125002;	1735041002.000;	    err32
20241224;	125007;	1735041007.000;	    err32
20241224;	125012;	1735041012.000;	    err32
20241224;	125017;	1735041017.000;	    err32
20241224;	125022;	1735041022.000;	    err32
20241224;	125027;	1735041027.000;	    err32
20241224;	125032;	1735041032.000;	    err32
20241224;	125037;	1735041037.000;	    err32
20241224;	125042;	1735041042.000;	    err32
20241224;	125047;	1735041047.000;	    err32
20241224;	125052;	1735041052.000;	    err32
20241224;	125057;	1735041057.000;	    err32
20241224;	125102;	1735041062.000;	    err32
20241224;	125107;	1735041067.000;	    err32
20241224;	125112;	1735041072.000;	    err32
20241224;	125117;	1735041077.000;	    err32
20241224;	125122;	1735041082.000;	    err32
20241224;	125127;	1735041087.000;	    err32
20241224;	125132;	1735041092.000;	    err32
20241224;	125137;	1735041097.000;	    err32
20241224;	125142;	1735041102.000;	    err32
20241224;	125147;	1735041107.000;	    err32
20241224;	125152;	1735041112.000;	    err32
20241224;	125157;	1735041117.000;	    err32
20241224;	125202;	1735041122.000;	    err32
20241224;	125207;	1735041127.000;	    err32
20241224;	125212;	1735041132.000;	    err32
20241224;	125217;	1735041137.000;	    err32
20241224;	125222;	1735041142.000;	    err32
20241224;	125227;	1735041147.000;	    err32
20241224;	125232;	1735041152.000;	    err32
20241224;	125237;	1735041157.000;	    err32
20241224;	125242;	1735041162.000;	    err32
20241224;	125247;	1735041167.000;	    err32
20241224;	125252;	1735041172.000;	    err32
20241224;	125257;	1735041177.000;	    err32
20241224;	125302;	1735041182.000;	    err32
20241224;	125307;	1735041187.000;	    err32
20241224;	125312;	1735041192.000;	    err32
20241224;	125317;	1735041197.000;	    err32
20241224;	125322;	1735041202.000;	    err32
20241224;	125327;	1735041207.000;	    err32
20241224;	125332;	1735041212.000;	    err32
20241224;	125337;	1735041217.000;	    err32
20241224;	125342;	1735041222.000;	    err32
20241224;	125347;	1735041227.000;	    err32
20241224;	125352;	1735041232.000;	    err32
20241224;	125357;	1735041237.000;	    err32
20241224;	125402;	1735041242.000;	    err32
20241224;	125407;	1735041247.000;	    err32
20241224;	125412;	1735041252.000;	    err32
20241224;	125417;	1735041257.000;	    err32
20241224;	125422;	1735041262.000;	    err32
20241224;	125427;	1735041267.000;	    err32
20241224;	125432;	1735041272.000;	    err32
20241224;	125437;	1735041277.000;	    err32
20241224;	125442;	1735041282.000;	    err32
20241224;	125447;	1735041287.000;	    err32
20241224;	125452;	1735041292.000;	    err32
20241224;	125457;	1735041297.000;	    err32
20241224;	125502;	1735041302.000;	    err32
20241224;	125507;	1735041307.000;	    err32
20241224;	125512;	1735041312.000;	    err32
20241224;	125517;	1735041317.000;	    err32
20241224;	125522;	1735041322.000;	    err32
20241224;	125527;	1735041327.000;	    err32
20241224;	125532;	1735041332.000;	    err32
20241224;	125537;	1735041337.000;	    err32
20241224;	125542;	1735041342.000;	    err32
20241224;	125547;	1735041347.000;	    err32
20241224;	125552;	1735041352.000;	    err32
20241224;	125557;	1735041357.000;	    err32
20241224;	125602;	1735041362.000;	    err32
20241224;	125607;	1735041367.000;	    err32
20241224;	125612;	1735041372.000;	    err32
20241224;	125617;	1735041377.000;	    err32
20241224;	125622;	1735041382.000;	    err32
20241224;	125627;	1735041387.000;	    err32
20241224;	125632;	1735041392.000;	    err32
20241224;	125637;	1735041397.000;	    err32
20241224;	125642;	1735041402.000;	    err32
20241224;	125647;	1735041407.000;	    err32
20241224;	125652;	1735041412.000;	    err32
20241224;	125657;	1735041417.000;	    err32
20241224;	125702;	1735041422.000;	    err32
20241224;	125707;	1735041427.000;	    err32
20241224;	125712;	1735041432.000;	    err32
20241224;	125717;	1735041437.000;	    err32
20241224;	125722;	1735041442.000;	    err32
20241224;	125727;	1735041447.000;	    err32
20241224;	125732;	1735041452.000;	    err32
20241224;	125737;	1735041457.000;	    err32
20241224;	125742;	1735041462.000;	    err32
20241224;	125747;	1735041467.000;	    err32
20241224;	125752;	1735041472.000;	    err32
20241224;	125757;	1735041477.000;	    err32
20241224;	125802;	1735041482.000;	    err32
20241224;	125807;	1735041487.000;	    err32
20241224;	125812;	1735041492.000;	    err32
20241224;	125817;	1735041497.000;	    err32
20241224;	125822;	1735041502.000;	    err32
20241224;	125827;	1735041507.000;	    err32
20241224;	125832;	1735041512.000;	    err32
20241224;	125837;	1735041517.000;	    err32
20241224;	125842;	1735041522.000;	    err32
20241224;	125847;	1735041527.000;	    err32
20241224;	125852;	1735041532.000;	    err32
20241224;	125857;	1735041537.000;	    err32
20241224;	125902;	1735041542.000;	    err32
20241224;	125907;	1735041547.000;	    err32
20241224;	125912;	1735041552.000;	    err32
20241224;	125917;	1735041557.000;	    err32
20241224;	125922;	1735041562.000;	    err32
20241224;	125927;	1735041567.000;	    err32
20241224;	125932;	1735041572.000;	    err32
20241224;	125937;	1735041577.000;	    err32
20241224;	125942;	1735041582.000;	    err32
20241224;	125947;	1735041587.000;	    err32
20241224;	125952;	1735041592.000;	    err32
20241224;	125957;	1735041597.000;	    err32
20241224;	130002;	1735041602.000;	    err32
20241224;	130007;	1735041607.000;	    err32
20241224;	130012;	1735041612.000;	    err32
20241224;	130017;	1735041617.000;	    err32
20241224;	130022;	1735041622.000;	    err32
20241224;	130027;	1735041627.000;	    err32
20241224;	130032;	1735041632.000;	    err32
20241224;	130037;	1735041637.000;	    err32
20241224;	130042;	1735041642.000;	    err32
20241224;	130047;	1735041647.000;	    err32
20241224;	130052;	1735041652.000;	    err32
20241224;	130057;	1735041657.000;	    err32
20241224;	130102;	1735041662.000;	    err32
20241224;	130107;	1735041667.000;	    err32
20241224;	130112;	1735041672.000;	    err32
20241224;	130117;	1735041677.000;	    err32
20241224;	130122;	1735041682.000;	    err32
20241224;	130127;	1735041687.000;	    err32
20241224;	130132;	1735041692.000;	    err32
20241224;	130137;	1735041697.000;	    err32
20241224;	130142;	1735041702.000;	    err32
20241224;	130147;	1735041707.000;	    err32
20241224;	130152;	1735041712.000;	    err32
20241224;	130157;	1735041717.000;	    err32
20241224;	130202;	1735041722.000;	    err32
20241224;	130207;	1735041727.000;	    err32
20241224;	130212;	1735041732.000;	    err32
20241224;	130217;	1735041737.000;	    err32
20241224;	130222;	1735041742.000;	    err32
20241224;	130227;	1735041747.000;	    err32
20241224;	130232;	1735041752.000;	    err32
20241224;	130237;	1735041757.000;	    err32
20241224;	130242;	1735041762.000;	    err32
20241224;	130247;	1735041767.000;	    err32
20241224;	130252;	1735041772.000;	    err32
20241224;	130257;	1735041777.000;	    err32
20241224;	130302;	1735041782.000;	    err32
20241224;	130307;	1735041787.000;	    err32
20241224;	130312;	1735041792.000;	    err32
20241224;	130317;	1735041797.000;	    err32
20241224;	130322;	1735041802.000;	    err32
20241224;	130327;	1735041807.000;	    err32
20241224;	130332;	1735041812.000;	    err32
20241224;	130337;	1735041817.000;	    err32
20241224;	130342;	1735041822.000;	    err32
20241224;	130347;	1735041827.000;	    err32
20241224;	130352;	1735041832.000;	    err32
20241224;	130357;	1735041837.000;	    err32
20241224;	130402;	1735041842.000;	    err32
20241224;	130407;	1735041847.000;	    err32
20241224;	130412;	1735041852.000;	    err32
20241224;	130417;	1735041857.000;	    err32
20241224;	130422;	1735041862.000;	    err32
20241224;	130427;	1735041867.000;	    err32
20241224;	130432;	1735041872.000;	    err32
20241224;	130437;	1735041877.000;	    err32
20241224;	130442;	1735041882.000;	    err32
20241224;	130447;	1735041887.000;	    err32
20241224;	130452;	1735041892.000;	    err32
20241224;	130457;	1735041897.000;	    err32
20241224;	130502;	1735041902.000;	    err32
20241224;	130507;	1735041907.000;	    err32
20241224;	130512;	1735041912.000;	    err32
20241224;	130517;	1735041917.000;	    err32
20241224;	130522;	1735041922.000;	    err32
20241224;	130527;	1735041927.000;	    err32
20241224;	130532;	1735041932.000;	    err32
20241224;	130537;	1735041937.000;	    err32
20241224;	130542;	1735041942.000;	    err32
20241224;	130547;	1735041947.000;	    err32
20241224;	130552;	1735041952.000;	    err32
20241224;	130557;	1735041957.000;	    err32
20241224;	130602;	1735041962.000;	    err32
20241224;	130607;	1735041967.000;	    err32
20241224;	130612;	1735041972.000;	    err32
20241224;	130617;	1735041977.000;	    err32
20241224;	130622;	1735041982.000;	    err32
20241224;	130627;	1735041987.000;	    err32
20241224;	130632;	1735041992.000;	    err32
20241224;	130637;	1735041997.000;	    err32
20241224;	130642;	1735042002.000;	    err32
20241224;	130647;	1735042007.000;	    err32
20241224;	130652;	1735042012.000;	    err32
20241224;	130657;	1735042017.000;	    err32
20241224;	130702;	1735042022.000;	    err32
20241224;	130707;	1735042027.000;	    err32
20241224;	130712;	1735042032.000;	    err32
20241224;	130717;	1735042037.000;	    err32
20241224;	130722;	1735042042.000;	    err32
20241224;	130727;	1735042047.000;	    err32
20241224;	130732;	1735042052.000;	    err32
20241224;	130737;	1735042057.000;	    err32
20241224;	130742;	1735042062.000;	    err32
20241224;	130747;	1735042067.000;	    err32
20241224;	130752;	1735042072.000;	    err32
20241224;	130757;	1735042077.000;	    err32
20241224;	130802;	1735042082.000;	    err32
20241224;	130807;	1735042087.000;	    err32
20241224;	130812;	1735042092.000;	    err32
20241224;	130817;	1735042097.000;	    err32
20241224;	130822;	1735042102.000;	    err32
20241224;	130827;	1735042107.000;	    err32
20241224;	130832;	1735042112.000;	    err32
20241224;	130837;	1735042117.000;	    err32
20241224;	130842;	1735042122.000;	    err32
20241224;	130847;	1735042127.000;	    err32
20241224;	130852;	1735042132.000;	    err32
20241224;	130857;	1735042137.000;	    err32
20241224;	130902;	1735042142.000;	    err32
20241224;	130907;	1735042147.000;	    err32
20241224;	130912;	1735042152.000;	    err32
20241224;	130917;	1735042157.000;	    err32
20241224;	130922;	1735042162.000;	    err32
20241224;	130927;	1735042167.000;	    err32
20241224;	130932;	1735042172.000;	    err32
20241224;	130937;	1735042177.000;	    err32
20241224;	130942;	1735042182.000;	    err32
20241224;	130947;	1735042187.000;	    err32
20241224;	130952;	1735042192.000;	    err32
20241224;	130957;	1735042197.000;	    err32
20241224;	131002;	1735042202.000;	    err32
20241224;	131007;	1735042207.000;	    err32
20241224;	131012;	1735042212.000;	    err32
20241224;	131017;	1735042217.000;	    err32
20241224;	131022;	1735042222.000;	    err32
20241224;	131027;	1735042227.000;	    err32
20241224;	131032;	1735042232.000;	    err32
20241224;	131037;	1735042237.000;	    err32
20241224;	131042;	1735042242.000;	    err32
20241224;	131047;	1735042247.000;	    err32
20241224;	131052;	1735042252.000;	    err32
20241224;	131057;	1735042257.000;	    err32
20241224;	131102;	1735042262.000;	    err32
20241224;	131107;	1735042267.000;	    err32
20241224;	131112;	1735042272.000;	    err32
20241224;	131117;	1735042277.000;	    err32
20241224;	131122;	1735042282.000;	    err32
20241224;	131127;	1735042287.000;	    err32
20241224;	131132;	1735042292.000;	    err32
20241224;	131137;	1735042297.000;	    err32
20241224;	131142;	1735042302.000;	    err32
20241224;	131147;	1735042307.000;	    err32
20241224;	131152;	1735042312.000;	    err32
20241224;	131157;	1735042317.000;	    err32
20241224;	131202;	1735042322.000;	    err32
20241224;	131207;	1735042327.000;	    err32
20241224;	131212;	1735042332.000;	    err32
20241224;	131217;	1735042337.000;	    err32
20241224;	131222;	1735042342.000;	    err32
20241224;	131227;	1735042347.000;	    err32
20241224;	131232;	1735042352.000;	    err32
20241224;	131237;	1735042357.000;	    err32
20241224;	131242;	1735042362.000;	    err32
20241224;	131247;	1735042367.000;	    err32
20241224;	131252;	1735042372.000;	    err32
20241224;	131257;	1735042377.000;	    err32
20241224;	131302;	1735042382.000;	    err32
20241224;	131307;	1735042387.000;	    err32
20241224;	131312;	1735042392.000;	    err32
20241224;	131317;	1735042397.000;	    err32
20241224;	131322;	1735042402.000;	    err32
20241224;	131327;	1735042407.000;	    err32
20241224;	131332;	1735042412.000;	    err32
20241224;	131337;	1735042417.000;	    err32
20241224;	131342;	1735042422.000;	    err32
20241224;	131347;	1735042427.000;	    err32
20241224;	131352;	1735042432.000;	    err32
20241224;	131357;	1735042437.000;	    err32
20241224;	131402;	1735042442.000;	    err32
20241224;	131407;	1735042447.000;	    err32
20241224;	131412;	1735042452.000;	    err32
20241224;	131417;	1735042457.000;	    err32
20241224;	131422;	1735042462.000;	    err32
20241224;	131427;	1735042467.000;	    err32
20241224;	131432;	1735042472.000;	    err32
20241224;	131437;	1735042477.000;	    err32
20241224;	131442;	1735042482.000;	    err32
20241224;	131447;	1735042487.000;	    err32
20241224;	131452;	1735042492.000;	    err32
20241224;	131457;	1735042497.000;	    err32
20241224;	131502;	1735042502.000;	    err32
20241224;	131507;	1735042507.000;	    err32
20241224;	131512;	1735042512.000;	    err32
20241224;	131517;	1735042517.000;	    err32
20241224;	131522;	1735042522.000;	    err32
20241224;	131527;	1735042527.000;	    err32
20241224;	131532;	1735042532.000;	    err32
20241224;	131537;	1735042537.000;	    err32
20241224;	131542;	1735042542.000;	    err32
20241224;	131547;	1735042547.000;	    err32
20241224;	131552;	1735042552.000;	    err32
20241224;	131557;	1735042557.000;	    err32
20241224;	131602;	1735042562.000;	    err32
20241224;	131607;	1735042567.000;	    err32
20241224;	131612;	1735042572.000;	    err32
20241224;	131617;	1735042577.000;	    err32
20241224;	131622;	1735042582.000;	    err32
20241224;	131627;	1735042587.000;	    err32
20241224;	131632;	1735042592.000;	    err32
20241224;	131637;	1735042597.000;	    err32
20241224;	131642;	1735042602.000;	    err32
20241224;	131647;	1735042607.000;	    err32
20241224;	131652;	1735042612.000;	    err32
20241224;	131657;	1735042617.000;	    err32
20241224;	131702;	1735042622.000;	    err32
20241224;	131707;	1735042627.000;	    err32
20241224;	131712;	1735042632.000;	    err32
20241224;	131717;	1735042637.000;	    err32
20241224;	131722;	1735042642.000;	    err32
20241224;	131727;	1735042647.000;	    err32
20241224;	131732;	1735042652.000;	    err32
20241224;	131737;	1735042657.000;	    err32
20241224;	131742;	1735042662.000;	    err32
20241224;	131747;	1735042667.000;	    err32
20241224;	131752;	1735042672.000;	    err32
20241224;	131757;	1735042677.000;	    err32
20241224;	131802;	1735042682.000;	    err32
20241224;	131807;	1735042687.000;	    err32
20241224;	131812;	1735042692.000;	    err32
20241224;	131817;	1735042697.000;	    err32
20241224;	131822;	1735042702.000;	    err32
20241224;	131827;	1735042707.000;	    err32
20241224;	131832;	1735042712.000;	    err32
20241224;	131837;	1735042717.000;	    err32
20241224;	131842;	1735042722.000;	    err32
20241224;	131847;	1735042727.000;	    err32
20241224;	131852;	1735042732.000;	    err32
20241224;	131857;	1735042737.000;	    err32
20241224;	131902;	1735042742.000;	    err32
20241224;	131907;	1735042747.000;	    err32
20241224;	131912;	1735042752.000;	    err32
20241224;	131917;	1735042757.000;	    err32
20241224;	131922;	1735042762.000;	    err32
20241224;	131927;	1735042767.000;	    err32
20241224;	131932;	1735042772.000;	    err32
20241224;	131937;	1735042777.000;	    err32
20241224;	131942;	1735042782.000;	    err32
20241224;	131947;	1735042787.000;	    err32
20241224;	131952;	1735042792.000;	    err32
20241224;	131957;	1735042797.000;	    err32
20241224;	132002;	1735042802.000;	    err32
20241224;	132007;	1735042807.000;	    err32
20241224;	132012;	1735042812.000;	    err32
20241224;	132017;	1735042817.000;	    err32
20241224;	132022;	1735042822.000;	    err32
20241224;	132027;	1735042827.000;	    err32
20241224;	132032;	1735042832.000;	    err32
20241224;	132037;	1735042837.000;	    err32
20241224;	132042;	1735042842.000;	    err32
20241224;	132047;	1735042847.000;	    err32
20241224;	132052;	1735042852.000;	    err32
20241224;	132057;	1735042857.000;	    err32
20241224;	132102;	1735042862.000;	    err32
20241224;	132107;	1735042867.000;	    err32
20241224;	132112;	1735042872.000;	    err32
20241224;	132117;	1735042877.000;	    err32
20241224;	132122;	1735042882.000;	    err32
20241224;	132127;	1735042887.000;	    err32
20241224;	132132;	1735042892.000;	    err32
20241224;	132137;	1735042897.000;	    err32
20241224;	132142;	1735042902.000;	    err32
20241224;	132147;	1735042907.000;	    err32
20241224;	132152;	1735042912.000;	    err32
20241224;	132157;	1735042917.000;	    err32
20241224;	132202;	1735042922.000;	    err32
20241224;	132207;	1735042927.000;	    err32
20241224;	132212;	1735042932.000;	    err32
20241224;	132217;	1735042937.000;	    err32
20241224;	132222;	1735042942.000;	    err32
20241224;	132227;	1735042947.000;	    err32
20241224;	132232;	1735042952.000;	    err32
20241224;	132237;	1735042957.000;	    err32
20241224;	132242;	1735042962.000;	    err32
20241224;	132247;	1735042967.000;	    err32
20241224;	132252;	1735042972.000;	    err32
20241224;	132257;	1735042977.000;	    err32
20241224;	132302;	1735042982.000;	    err32
20241224;	132307;	1735042987.000;	    err32
20241224;	132312;	1735042992.000;	    err32
20241224;	132317;	1735042997.000;	    err32
20241224;	132322;	1735043002.000;	    err32
20241224;	132327;	1735043007.000;	    err32
20241224;	132332;	1735043012.000;	    err32
20241224;	132337;	1735043017.000;	    err32
20241224;	132342;	1735043022.000;	    err32
20241224;	132347;	1735043027.000;	    err32
20241224;	132352;	1735043032.000;	    err32
20241224;	132357;	1735043037.000;	    err32
20241224;	132402;	1735043042.000;	    err32
20241224;	132407;	1735043047.000;	    err32
20241224;	132412;	1735043052.000;	    err32
20241224;	132417;	1735043057.000;	    err32
20241224;	132422;	1735043062.000;	    err32
20241224;	132427;	1735043067.000;	    err32
20241224;	132432;	1735043072.000;	    err32
20241224;	132437;	1735043077.000;	    err32
20241224;	132442;	1735043082.000;	    err32
20241224;	132447;	1735043087.000;	    err32
20241224;	132452;	1735043092.000;	    err32
20241224;	132457;	1735043097.000;	    err32
20241224;	132502;	1735043102.000;	    err32
20241224;	132507;	1735043107.000;	    err32
20241224;	132512;	1735043112.000;	    err32
20241224;	132517;	1735043117.000;	    err32
