#ies_format_version: 1.0
#file: 20241211_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_photovoltaics;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. PV Power Production
#005;	power_heatpump;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Heat Pump Power Consumption
#006;	power_grid;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. Grid Power
#007;	power_electric_vehicle;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. EV Power Consumption
#008;	ev_power_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#009;	power_photovoltaics_aggr;	FALSE;	TRUE;	0;	other;	DOUBLE,9. -
#010;	status_electric_vehicle;	FALSE;	TRUE;	0;	other;	STRING,20. (calculated by demo app)
#011;	energy_exported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
#012;	energy_imported;	FALSE;	TRUE;	kWh;	other;	DOUBLE,9. (calculated by demo app)
YYYYMMDD;	hhmmss;	unixtimestamp;	power_photovoltaics;	power_heatpump;	power_grid;	power_electric_vehicle;	ev_power_aggr;	power_photovoltaics_aggr;	status_electric_vehicle;	energy_exported;	energy_imported
20241211;	112845;	1733912925.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112850;	1733912930.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112855;	1733912935.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112900;	1733912940.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112905;	1733912945.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112910;	1733912950.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112915;	1733912955.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112920;	1733912960.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112925;	1733912965.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112930;	1733912970.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112935;	1733912975.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112940;	1733912980.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112945;	1733912985.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112950;	1733912990.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	112955;	1733912995.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113000;	1733913000.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113005;	1733913005.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113010;	1733913010.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113015;	1733913015.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113020;	1733913020.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113025;	1733913025.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113030;	1733913030.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113035;	1733913035.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113040;	1733913040.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113045;	1733913045.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113050;	1733913050.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113055;	1733913055.000;	     err8;	     err8;	     err8;	     err8;	     err7;	     err7;	               err12;	    err12;	    err12
20241211;	113100;	1733913060.000;	     err7;	     err7;	     err6;	     err7;	    err28;	    err28;	               err12;	   +0.000;	   +0.000
20241211;	113105;	1733913065.000;	   +3.850;	   +0.009;	   -3.637;	   +0.017;	    err28;	    err28;	idle                ;	   +0.005;	   +0.000
20241211;	113110;	1733913070.000;	   +4.261;	   +0.009;	   -4.313;	   +0.017;	    err28;	    err28;	idle                ;	   +0.011;	   +0.000
20241211;	113115;	1733913075.000;	   +7.860;	   +0.009;	   -7.944;	   +0.017;	   +0.017;	   +3.850;	idle                ;	   +0.022;	   +0.000
20241211;	113120;	1733913080.000;	   +8.232;	   +0.010;	   -7.711;	   +0.017;	   +0.017;	   +4.261;	idle                ;	   +0.033;	   +0.000
20241211;	113125;	1733913085.000;	   +6.808;	   +0.009;	   -7.935;	   +0.017;	   +0.017;	   +7.860;	idle                ;	   +0.044;	   +0.000
20241211;	113130;	1733913090.000;	   +5.976;	   +0.009;	   -5.334;	   +0.017;	   +0.017;	   +8.232;	idle                ;	   +0.051;	   +0.000
20241211;	113135;	1733913095.000;	   +7.818;	   +0.009;	   -8.296;	   +0.017;	   +0.017;	   +6.808;	idle                ;	   +0.063;	   +0.000
20241211;	113140;	1733913100.000;	   +4.550;	   +0.009;	   -4.700;	   +0.016;	   +0.017;	   +5.976;	idle                ;	   +0.069;	   +0.000
20241211;	113145;	1733913105.000;	   +4.912;	   +0.009;	   -4.735;	   +0.017;	   +0.017;	   +7.818;	idle                ;	   +0.076;	   +0.000
20241211;	113150;	1733913110.000;	   +4.540;	   +0.009;	   -4.736;	   +0.017;	   +0.016;	   +4.550;	idle                ;	   +0.082;	   +0.000
20241211;	113155;	1733913115.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113200;	1733913120.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113205;	1733913125.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113210;	1733913130.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113215;	1733913135.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113220;	1733913140.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113225;	1733913145.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113230;	1733913150.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113235;	1733913155.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113240;	1733913160.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113245;	1733913165.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113250;	1733913170.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113255;	1733913175.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113300;	1733913180.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113305;	1733913185.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113310;	1733913190.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113315;	1733913195.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113320;	1733913200.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113325;	1733913205.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113330;	1733913210.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113335;	1733913215.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113340;	1733913220.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113345;	1733913225.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113350;	1733913230.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113355;	1733913235.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113400;	1733913240.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113405;	1733913245.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113410;	1733913250.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113415;	1733913255.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113420;	1733913260.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113425;	1733913265.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113430;	1733913270.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113435;	1733913275.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113440;	1733913280.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113445;	1733913285.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113450;	1733913290.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113455;	1733913295.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113500;	1733913300.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113505;	1733913305.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113510;	1733913310.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113515;	1733913315.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113520;	1733913320.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113525;	1733913325.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113530;	1733913330.000;	    err32;	    err32;	    err32;	    err32;	    err32;	    err32;	               err32;	    err32;	    err32
20241211;	113535;	1733913335.000;	     err7;	     err7;	     err7;	     err7;	     err7;	     err7;	               err12;	    err12;	    err12
20241211;	113540;	1733913340.000;	   +6.130;	   +0.009;	     err6;	   +0.017;	    err28;	    err28;	idle                ;	   +0.009;	   +0.000
20241211;	113545;	1733913345.000;	   +8.304;	   +0.009;	   -8.210;	   +0.017;	    err28;	    err28;	idle                ;	   +0.020;	   +0.000
20241211;	113550;	1733913350.000;	   +6.381;	   +0.010;	   -6.960;	   +0.017;	   +0.017;	   +6.130;	idle                ;	   +0.030;	   +0.000
20241211;	113555;	1733913355.000;	   +4.036;	   +0.009;	   -4.092;	   +0.017;	   +0.017;	   +8.304;	idle                ;	   +0.035;	   +0.000
20241211;	113600;	1733913360.000;	   +5.509;	   +0.009;	   -5.004;	   +0.017;	   +0.017;	   +6.381;	idle                ;	   +0.042;	   +0.000
20241211;	113605;	1733913365.000;	   +3.953;	   +0.009;	   -3.969;	   +0.017;	   +0.017;	   +4.036;	idle                ;	   +0.048;	   +0.000
20241211;	113610;	1733913370.000;	   +6.038;	   +0.009;	   -5.511;	   +0.017;	   +0.017;	   +5.509;	idle                ;	   +0.055;	   +0.000
20241211;	113615;	1733913375.000;	   +5.135;	   +0.009;	   -5.219;	   +0.016;	   +0.017;	   +3.953;	idle                ;	   +0.063;	   +0.000
20241211;	113620;	1733913380.000;	   +4.994;	   +0.009;	   -4.678;	   +0.017;	   +0.017;	   +6.038;	idle                ;	   +0.069;	   +0.000
20241211;	113625;	1733913385.000;	   +4.460;	   +0.009;	   -4.867;	   +0.017;	   +0.016;	   +5.135;	idle                ;	   +0.076;	   +0.000
20241211;	113630;	1733913390.000;	   +3.818;	   +0.009;	   -3.815;	   +0.017;	   +0.017;	   +4.994;	idle                ;	   +0.081;	   +0.000
20241211;	113635;	1733913395.000;	   +3.816;	   +0.009;	   -3.684;	   +0.017;	   +0.017;	   +4.460;	idle                ;	   +0.086;	   +0.000
20241211;	113640;	1733913400.000;	   +4.652;	   +0.009;	   -4.016;	   +0.016;	   +0.017;	   +3.818;	idle                ;	   +0.092;	   +0.000
20241211;	113645;	1733913405.000;	   +6.051;	   +0.009;	   -6.069;	   +0.017;	   +0.017;	   +3.816;	idle                ;	   +0.100;	   +0.000
20241211;	113650;	1733913410.000;	   +6.362;	   +0.010;	   -6.264;	   +0.017;	   +0.016;	   +4.652;	idle                ;	   +0.109;	   +0.000
20241211;	113655;	1733913415.000;	   +5.804;	   +0.009;	   -5.889;	   +0.017;	   +0.017;	   +6.051;	idle                ;	   +0.117;	   +0.000
20241211;	113700;	1733913420.000;	   +6.076;	   +0.009;	   -5.901;	   +0.017;	   +0.017;	   +6.362;	idle                ;	   +0.125;	   +0.000
20241211;	113705;	1733913425.000;	   +7.678;	   +0.009;	   -7.210;	   +0.017;	   +0.017;	   +5.804;	idle                ;	   +0.135;	   +0.000
20241211;	113710;	1733913430.000;	   +7.034;	   +0.009;	   -7.568;	   +0.017;	   +0.017;	   +6.076;	idle                ;	   +0.146;	   +0.000
20241211;	113715;	1733913435.000;	   +5.497;	   +0.010;	   -5.346;	   +0.017;	   +0.017;	   +7.678;	idle                ;	   +0.153;	   +0.000
20241211;	113720;	1733913440.000;	   +5.178;	   +0.009;	   -5.206;	   +0.016;	   +0.017;	   +7.034;	idle                ;	   +0.161;	   +0.000
20241211;	113725;	1733913445.000;	   +4.562;	   +0.009;	   -4.837;	   +0.017;	   +0.017;	   +5.497;	idle                ;	   +0.167;	   +0.000
20241211;	113730;	1733913450.000;	   +3.925;	   +0.009;	   -3.979;	   +0.017;	   +0.016;	   +5.178;	idle                ;	   +0.173;	   +0.000
20241211;	113735;	1733913455.000;	   +3.531;	   +0.009;	   -3.499;	   +0.016;	   +0.017;	   +4.562;	idle                ;	   +0.178;	   +0.000
20241211;	113740;	1733913460.000;	   +3.463;	   +0.009;	   -3.388;	   +0.017;	   +0.017;	   +3.925;	idle                ;	   +0.182;	   +0.000
20241211;	113745;	1733913465.000;	   +3.524;	   +0.009;	   -3.419;	   +0.017;	   +0.016;	   +3.531;	idle                ;	   +0.187;	   +0.000
20241211;	113750;	1733913470.000;	   +3.786;	   +0.009;	   -3.619;	   +0.017;	   +0.017;	   +3.463;	idle                ;	   +0.192;	   +0.000
20241211;	113755;	1733913475.000;	   +3.769;	   +0.009;	   -4.006;	   +0.017;	   +0.017;	   +3.524;	idle                ;	   +0.198;	   +0.000
20241211;	113800;	1733913480.000;	   +3.624;	   +0.009;	   -3.548;	   +0.017;	   +0.017;	   +3.786;	idle                ;	   +0.203;	   +0.000
20241211;	113805;	1733913485.000;	   +3.592;	   +0.009;	   -3.513;	   +0.017;	   +0.017;	   +3.769;	idle                ;	   +0.208;	   +0.000
20241211;	113810;	1733913490.000;	   +3.683;	   +0.009;	   -3.569;	   +0.017;	   +0.017;	   +3.624;	idle                ;	   +0.213;	   +0.000
20241211;	113815;	1733913495.000;	   +3.880;	   +0.009;	   -3.904;	   +0.017;	   +0.017;	   +3.592;	idle                ;	   +0.218;	   +0.000
20241211;	113820;	1733913500.000;	   +3.678;	   +0.009;	   -3.646;	   +0.017;	   +0.017;	   +3.683;	idle                ;	   +0.223;	   +0.000
20241211;	113825;	1733913505.000;	   +3.625;	   +0.009;	   -3.548;	   +0.017;	   +0.017;	   +3.880;	idle                ;	   +0.228;	   +0.000
20241211;	113830;	1733913510.000;	   +3.878;	   +0.009;	   -3.652;	   +0.017;	   +0.017;	   +3.678;	idle                ;	   +0.233;	   +0.000
20241211;	113835;	1733913515.000;	   +3.870;	   +0.009;	   -3.945;	   +0.017;	   +0.017;	   +3.625;	idle                ;	   +0.239;	   +0.000
20241211;	113840;	1733913520.000;	   +3.744;	   +0.009;	   -3.583;	   +0.017;	   +0.017;	   +3.878;	idle                ;	   +0.244;	   +0.000
20241211;	113845;	1733913525.000;	   +3.582;	   +0.009;	   -3.543;	   +0.017;	   +0.017;	   +3.870;	idle                ;	   +0.248;	   +0.000
20241211;	113850;	1733913530.000;	   +3.442;	   +0.009;	   -3.386;	   +0.017;	   +0.017;	   +3.744;	idle                ;	   +0.253;	   +0.000
20241211;	113855;	1733913535.000;	   +3.473;	   +0.009;	   -3.364;	   +0.017;	   +0.017;	   +3.582;	idle                ;	   +0.258;	   +0.000
20241211;	113900;	1733913540.000;	   +4.071;	   +0.009;	   -3.895;	   +0.017;	   +0.017;	   +3.442;	idle                ;	   +0.263;	   +0.000
20241211;	113905;	1733913545.000;	   +3.826;	   +0.009;	   -3.845;	   +0.017;	   +0.017;	   +3.473;	idle                ;	   +0.269;	   +0.000
20241211;	113910;	1733913550.000;	   +3.303;	   +0.009;	   -3.271;	   +0.017;	   +0.017;	   +4.071;	idle                ;	   +0.273;	   +0.000
20241211;	113915;	1733913555.000;	   +3.077;	   +0.009;	   -3.044;	   +0.017;	   +0.017;	   +3.826;	idle                ;	   +0.277;	   +0.000
20241211;	113920;	1733913560.000;	   +2.998;	   +0.009;	   -2.936;	   +0.017;	   +0.017;	   +3.303;	idle                ;	   +0.281;	   +0.000
20241211;	113925;	1733913565.000;	   +2.970;	   +0.009;	   -2.896;	   +0.016;	   +0.017;	   +3.077;	idle                ;	   +0.285;	   +0.000
20241211;	113930;	1733913570.000;	   +2.958;	   +0.009;	   -2.885;	   +0.017;	   +0.017;	   +2.998;	idle                ;	   +0.289;	   +0.000
20241211;	113935;	1733913575.000;	   +2.949;	   +0.009;	   -2.872;	   +0.017;	   +0.016;	   +2.970;	idle                ;	   +0.293;	   +0.000
20241211;	113940;	1733913580.000;	   +2.946;	   +0.009;	   -2.867;	   +0.017;	   +0.017;	   +2.958;	idle                ;	   +0.297;	   +0.000
20241211;	113945;	1733913585.000;	   +2.955;	   +0.009;	   -2.880;	   +0.017;	   +0.017;	   +2.949;	idle                ;	   +0.301;	   +0.000
20241211;	113950;	1733913590.000;	   +2.970;	   +0.009;	   -2.891;	   +0.017;	   +0.017;	   +2.946;	idle                ;	   +0.305;	   +0.000
20241211;	113955;	1733913595.000;	   +2.965;	   +0.009;	   -2.890;	   +0.016;	   +0.017;	   +2.955;	idle                ;	   +0.309;	   +0.000
20241211;	114000;	1733913600.000;	   +3.001;	   +0.009;	   -2.905;	   +0.017;	   +0.017;	   +2.970;	idle                ;	   +0.313;	   +0.000
20241211;	114005;	1733913605.000;	   +3.046;	   +0.009;	   -2.944;	   +0.017;	   +0.016;	   +2.965;	idle                ;	   +0.318;	   +0.000
20241211;	114010;	1733913610.000;	   +3.185;	   +0.009;	   -3.233;	   +0.018;	   +0.017;	   +3.001;	idle                ;	   +0.322;	   +0.000
20241211;	114015;	1733913615.000;	   +3.167;	   +0.009;	   -3.046;	   +0.017;	   +0.017;	   +3.046;	idle                ;	   +0.326;	   +0.000
20241211;	114020;	1733913620.000;	   +2.988;	   +0.009;	   -2.978;	   +0.017;	   +0.018;	   +3.185;	idle                ;	   +0.330;	   +0.000
20241211;	114025;	1733913625.000;	   +2.927;	   +0.009;	   -2.855;	   +0.016;	   +0.017;	   +3.167;	idle                ;	   +0.334;	   +0.000
20241211;	114030;	1733913630.000;	   +2.931;	   +0.009;	   -2.855;	   +0.017;	   +0.017;	   +2.988;	idle                ;	   +0.338;	   +0.000
20241211;	114035;	1733913635.000;	   +2.946;	   +0.009;	   -2.866;	   +0.017;	   +0.016;	   +2.927;	idle                ;	   +0.342;	   +0.000
20241211;	114040;	1733913640.000;	   +2.959;	   +0.009;	   -2.884;	   +0.017;	   +0.017;	   +2.931;	idle                ;	   +0.346;	   +0.000
20241211;	114045;	1733913645.000;	   +2.972;	   +0.009;	   -2.897;	   +0.017;	   +0.017;	   +2.946;	idle                ;	   +0.350;	   +0.000
20241211;	114050;	1733913650.000;	   +2.978;	   +0.009;	   -2.901;	   +0.017;	   +0.017;	   +2.959;	idle                ;	   +0.354;	   +0.000
20241211;	114055;	1733913655.000;	   +2.981;	   +0.008;	   -2.903;	   +0.017;	   +0.017;	   +2.972;	idle                ;	   +0.358;	   +0.000
20241211;	114100;	1733913660.000;	   +2.984;	   +0.009;	   -2.898;	   +0.016;	   +0.017;	   +2.978;	idle                ;	   +0.362;	   +0.000
20241211;	114105;	1733913665.000;	   +2.979;	   +0.009;	   -2.905;	   +0.017;	   +0.017;	   +2.981;	idle                ;	   +0.366;	   +0.000
20241211;	114110;	1733913670.000;	   +2.981;	   +0.009;	   -2.909;	   +0.017;	   +0.016;	   +2.984;	idle                ;	   +0.371;	   +0.000
20241211;	114115;	1733913675.000;	   +2.989;	   +0.009;	   -2.911;	   +0.017;	   +0.017;	   +2.979;	idle                ;	   +0.375;	   +0.000
20241211;	114120;	1733913680.000;	   +3.001;	   +0.009;	   -2.921;	   +0.017;	   +0.017;	   +2.981;	idle                ;	   +0.379;	   +0.000
20241211;	114125;	1733913685.000;	   +3.055;	   +0.009;	   -2.952;	   +0.017;	   +0.017;	   +2.989;	idle                ;	   +0.383;	   +0.000
20241211;	114130;	1733913690.000;	   +3.634;	   +0.009;	   -3.332;	   +0.017;	   +0.017;	   +3.001;	idle                ;	   +0.387;	   +0.000
20241211;	114135;	1733913695.000;	   +3.125;	   +0.009;	   -3.087;	   +0.017;	   +0.017;	   +3.055;	idle                ;	   +0.392;	   +0.000
20241211;	114140;	1733913700.000;	   +3.096;	   +0.008;	   -3.024;	   +0.017;	   +0.017;	   +3.634;	idle                ;	   +0.396;	   +0.000
20241211;	114145;	1733913705.000;	   +3.077;	   +0.009;	   -2.994;	   +0.017;	   +0.017;	   +3.125;	idle                ;	   +0.400;	   +0.000
20241211;	114150;	1733913710.000;	   +3.024;	   +0.009;	   -2.956;	   +0.017;	   +0.017;	   +3.096;	idle                ;	   +0.404;	   +0.000
20241211;	114155;	1733913715.000;	   +3.006;	   +0.009;	   -2.927;	   +0.016;	   +0.017;	   +3.077;	idle                ;	   +0.408;	   +0.000
20241211;	114200;	1733913720.000;	   +3.006;	   +0.009;	   -2.931;	   +0.017;	   +0.017;	   +3.024;	idle                ;	   +0.412;	   +0.000
20241211;	114205;	1733913725.000;	   +2.988;	   +0.009;	   -2.918;	   +0.016;	   +0.016;	   +3.006;	idle                ;	   +0.416;	   +0.000
20241211;	114210;	1733913730.000;	   +2.987;	   +0.009;	   -2.913;	   +0.016;	   +0.017;	   +3.006;	idle                ;	   +0.420;	   +0.000
20241211;	114215;	1733913735.000;	   +2.984;	   +0.009;	   -2.908;	   +0.018;	   +0.016;	   +2.988;	idle                ;	   +0.424;	   +0.000
20241211;	114220;	1733913740.000;	   +2.985;	   +0.009;	   -2.905;	   +0.016;	   +0.016;	   +2.987;	idle                ;	   +0.428;	   +0.000
20241211;	114225;	1733913745.000;	   +2.979;	   +0.009;	   -2.900;	   +0.017;	   +0.018;	   +2.984;	idle                ;	   +0.432;	   +0.000
20241211;	114230;	1733913750.000;	   +2.981;	   +0.009;	   -2.905;	   +0.017;	   +0.016;	   +2.985;	idle                ;	   +0.436;	   +0.000
20241211;	114235;	1733913755.000;	   +2.990;	   +0.009;	   -2.912;	   +0.017;	   +0.017;	   +2.979;	idle                ;	   +0.441;	   +0.000
20241211;	114240;	1733913760.000;	   +3.001;	   +0.008;	   -2.921;	   +0.017;	   +0.017;	   +2.981;	idle                ;	   +0.445;	   +0.000
20241211;	114245;	1733913765.000;	   +3.011;	   +0.009;	   -2.934;	   +0.017;	   +0.017;	   +2.990;	idle                ;	   +0.449;	   +0.000
20241211;	114250;	1733913770.000;	   +3.018;	   +0.009;	   -2.944;	   +0.016;	   +0.017;	   +3.001;	idle                ;	   +0.453;	   +0.000
20241211;	114255;	1733913775.000;	   +3.037;	   +0.009;	   -2.951;	   +0.018;	   +0.017;	   +3.011;	idle                ;	   +0.457;	   +0.000
20241211;	114300;	1733913780.000;	   +3.136;	   +0.009;	   -3.030;	   +0.017;	   +0.016;	   +3.018;	idle                ;	   +0.461;	   +0.000
20241211;	114305;	1733913785.000;	   +3.135;	   +0.009;	   -3.134;	   +0.017;	   +0.018;	   +3.037;	idle                ;	   +0.465;	   +0.000
20241211;	114310;	1733913790.000;	   +3.094;	   +0.009;	   -3.017;	   +0.016;	   +0.017;	   +3.136;	idle                ;	   +0.470;	   +0.000
20241211;	114315;	1733913795.000;	   +3.134;	   +0.009;	   -3.046;	   +0.017;	   +0.017;	   +3.135;	idle                ;	   +0.474;	   +0.000
20241211;	114320;	1733913800.000;	   +3.232;	   +0.009;	   -3.118;	   +0.018;	   +0.016;	   +3.094;	idle                ;	   +0.478;	   +0.000
20241211;	114325;	1733913805.000;	   +3.440;	   +0.009;	   -3.359;	   +0.016;	   +0.017;	   +3.134;	idle                ;	   +0.483;	   +0.000
20241211;	114330;	1733913810.000;	   +3.440;	   +0.009;	   -3.376;	   +0.017;	   +0.018;	   +3.232;	idle                ;	   +0.487;	   +0.000
20241211;	114335;	1733913815.000;	   +3.247;	   +0.009;	   -3.211;	   +0.017;	   +0.016;	   +3.440;	idle                ;	   +0.492;	   +0.000
20241211;	114340;	1733913820.000;	   +3.183;	   +0.009;	   -3.112;	   +0.017;	   +0.017;	   +3.440;	idle                ;	   +0.496;	   +0.000
20241211;	114345;	1733913825.000;	   +3.229;	   +0.009;	   -3.140;	   +0.016;	   +0.017;	   +3.247;	idle                ;	   +0.501;	   +0.000
20241211;	114350;	1733913830.000;	   +3.315;	   +0.009;	   -3.225;	   +0.017;	   +0.017;	   +3.183;	idle                ;	   +0.505;	   +0.000
20241211;	114355;	1733913835.000;	   +3.269;	   +0.009;	   -3.213;	   +0.017;	   +0.016;	   +3.229;	idle                ;	   +0.510;	   +0.000
20241211;	114400;	1733913840.000;	   +3.192;	   +0.009;	   -3.138;	   +0.017;	   +0.017;	   +3.315;	idle                ;	   +0.514;	   +0.000
20241211;	114405;	1733913845.000;	   +3.161;	   +0.009;	   -3.087;	   +0.017;	   +0.017;	   +3.269;	idle                ;	   +0.518;	   +0.000
