#ies_format_version: 1.0
#file: 20250122_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20250122;	114822;	1737542902.000;	   +0.076
20250122;	114827;	1737542907.000;	   +0.000
20250122;	114832;	1737542912.000;	   +0.079
20250122;	114837;	1737542917.000;	   +0.169
20250122;	114842;	1737542922.000;	   +0.698
20250122;	114847;	1737542927.000;	   +0.000
20250122;	114852;	1737542932.000;	   +0.000
20250122;	114857;	1737542937.000;	   +0.352
20250122;	114902;	1737542942.000;	   +0.241
20250122;	114907;	1737542947.000;	   +0.000
20250122;	114912;	1737542952.000;	   +0.388
20250122;	114917;	1737542957.000;	   +0.710
20250122;	114922;	1737542962.000;	   +2.122
20250122;	114927;	1737542967.000;	   +0.147
20250122;	114932;	1737542972.000;	   +0.000
20250122;	114937;	1737542977.000;	   +0.150
20250122;	114942;	1737542982.000;	   +0.274
20250122;	114947;	1737542987.000;	   +0.173
20250122;	114952;	1737542992.000;	   +0.242
20250122;	114957;	1737542997.000;	   +0.000
20250122;	115002;	1737543002.000;	   +0.215
20250122;	115007;	1737543007.000;	   +0.078
20250122;	115012;	1737543012.000;	   +0.219
20250122;	115017;	1737543017.000;	   +1.842
20250122;	115022;	1737543022.000;	    err32
20250122;	115027;	1737543027.000;	    err32
20250122;	115032;	1737543032.000;	    err32
20250122;	115037;	1737543037.000;	    err32
20250122;	115042;	1737543042.000;	    err32
20250122;	115047;	1737543047.000;	    err32
20250122;	115052;	1737543052.000;	    err32
20250122;	115057;	1737543057.000;	    err32
20250122;	115102;	1737543062.000;	    err32
20250122;	115107;	1737543067.000;	    err32
20250122;	115112;	1737543072.000;	    err32
20250122;	115117;	1737543077.000;	    err32
20250122;	115122;	1737543082.000;	    err32
20250122;	115127;	1737543087.000;	    err32
20250122;	115132;	1737543092.000;	    err32
20250122;	115137;	1737543097.000;	    err32
20250122;	115142;	1737543102.000;	    err32
20250122;	115147;	1737543107.000;	    err32
20250122;	115152;	1737543112.000;	    err32
20250122;	115157;	1737543117.000;	    err32
20250122;	115202;	1737543122.000;	    err32
20250122;	115207;	1737543127.000;	    err32
20250122;	115212;	1737543132.000;	    err32
20250122;	115217;	1737543137.000;	    err32
20250122;	115222;	1737543142.000;	    err32
20250122;	115227;	1737543147.000;	    err32
20250122;	115232;	1737543152.000;	    err32
20250122;	115237;	1737543157.000;	    err32
20250122;	115242;	1737543162.000;	    err32
20250122;	115247;	1737543167.000;	    err32
20250122;	115252;	1737543172.000;	    err32
20250122;	115257;	1737543177.000;	    err32
20250122;	115302;	1737543182.000;	    err32
20250122;	115307;	1737543187.000;	    err32
20250122;	115312;	1737543192.000;	    err32
20250122;	115317;	1737543197.000;	    err32
20250122;	115322;	1737543202.000;	    err32
20250122;	115327;	1737543207.000;	    err32
20250122;	115332;	1737543212.000;	    err32
20250122;	115337;	1737543217.000;	    err32
20250122;	115342;	1737543222.000;	    err32
20250122;	115347;	1737543227.000;	    err32
20250122;	115352;	1737543232.000;	    err32
20250122;	115357;	1737543237.000;	    err32
20250122;	115402;	1737543242.000;	    err32
20250122;	115407;	1737543247.000;	    err32
20250122;	115412;	1737543252.000;	    err32
20250122;	115417;	1737543257.000;	    err32
20250122;	115422;	1737543262.000;	    err32
20250122;	115427;	1737543267.000;	    err32
20250122;	115432;	1737543272.000;	    err32
20250122;	115437;	1737543277.000;	    err32
20250122;	115442;	1737543282.000;	    err32
20250122;	115447;	1737543287.000;	    err32
20250122;	115452;	1737543292.000;	    err32
20250122;	115457;	1737543297.000;	    err32
20250122;	115502;	1737543302.000;	    err32
20250122;	115507;	1737543307.000;	    err32
20250122;	115512;	1737543312.000;	    err32
20250122;	115517;	1737543317.000;	    err32
20250122;	115522;	1737543322.000;	    err32
20250122;	115527;	1737543327.000;	    err32
20250122;	115532;	1737543332.000;	    err32
20250122;	115537;	1737543337.000;	    err32
20250122;	115542;	1737543342.000;	    err32
20250122;	115547;	1737543347.000;	    err32
20250122;	115552;	1737543352.000;	    err32
20250122;	115557;	1737543357.000;	    err32
20250122;	115602;	1737543362.000;	    err32
20250122;	115607;	1737543367.000;	    err32
20250122;	115612;	1737543372.000;	    err32
20250122;	115617;	1737543377.000;	    err32
20250122;	115622;	1737543382.000;	    err32
20250122;	115627;	1737543387.000;	    err32
20250122;	115632;	1737543392.000;	    err32
20250122;	115637;	1737543397.000;	    err32
20250122;	115642;	1737543402.000;	    err32
20250122;	115647;	1737543407.000;	    err32
20250122;	115652;	1737543412.000;	    err32
20250122;	115657;	1737543417.000;	    err32
20250122;	115702;	1737543422.000;	    err32
20250122;	115707;	1737543427.000;	    err32
20250122;	115712;	1737543432.000;	    err32
20250122;	115717;	1737543437.000;	    err32
20250122;	115722;	1737543442.000;	    err32
20250122;	115727;	1737543447.000;	    err32
20250122;	115732;	1737543452.000;	    err32
20250122;	115737;	1737543457.000;	    err32
20250122;	115742;	1737543462.000;	    err32
20250122;	115747;	1737543467.000;	    err32
20250122;	115752;	1737543472.000;	    err32
20250122;	115757;	1737543477.000;	    err32
20250122;	115802;	1737543482.000;	    err32
20250122;	115807;	1737543487.000;	    err32
20250122;	115812;	1737543492.000;	    err32
20250122;	115817;	1737543497.000;	    err32
20250122;	115822;	1737543502.000;	    err32
20250122;	115827;	1737543507.000;	    err32
20250122;	115832;	1737543512.000;	    err32
20250122;	115837;	1737543517.000;	    err32
20250122;	115842;	1737543522.000;	    err32
20250122;	115847;	1737543527.000;	    err32
20250122;	115852;	1737543532.000;	    err32
20250122;	115857;	1737543537.000;	    err32
20250122;	115902;	1737543542.000;	    err32
20250122;	115907;	1737543547.000;	    err32
20250122;	115912;	1737543552.000;	    err32
20250122;	115917;	1737543557.000;	    err32
20250122;	115922;	1737543562.000;	    err32
20250122;	115927;	1737543567.000;	    err32
20250122;	115932;	1737543572.000;	    err32
20250122;	115937;	1737543577.000;	    err32
20250122;	115942;	1737543582.000;	    err32
20250122;	115947;	1737543587.000;	    err32
20250122;	115952;	1737543592.000;	    err32
20250122;	115957;	1737543597.000;	    err32
20250122;	120002;	1737543602.000;	    err32
20250122;	120007;	1737543607.000;	    err32
20250122;	120012;	1737543612.000;	    err32
20250122;	120017;	1737543617.000;	    err32
20250122;	120022;	1737543622.000;	    err32
20250122;	120027;	1737543627.000;	    err32
20250122;	120032;	1737543632.000;	    err32
20250122;	120037;	1737543637.000;	    err32
20250122;	120042;	1737543642.000;	    err32
20250122;	120047;	1737543647.000;	    err32
20250122;	120052;	1737543652.000;	    err32
20250122;	120057;	1737543657.000;	    err32
20250122;	120102;	1737543662.000;	    err32
20250122;	120107;	1737543667.000;	    err32
20250122;	120112;	1737543672.000;	    err32
20250122;	120117;	1737543677.000;	    err32
20250122;	120122;	1737543682.000;	    err32
20250122;	120127;	1737543687.000;	    err32
20250122;	120132;	1737543692.000;	    err32
20250122;	120137;	1737543697.000;	    err32
20250122;	120142;	1737543702.000;	    err32
20250122;	120147;	1737543707.000;	    err32
20250122;	120152;	1737543712.000;	    err32
20250122;	120157;	1737543717.000;	    err32
20250122;	120202;	1737543722.000;	    err32
20250122;	120207;	1737543727.000;	    err32
20250122;	120212;	1737543732.000;	    err32
20250122;	120217;	1737543737.000;	    err32
20250122;	120222;	1737543742.000;	    err32
20250122;	120227;	1737543747.000;	    err32
20250122;	120232;	1737543752.000;	    err32
20250122;	120237;	1737543757.000;	    err32
20250122;	120242;	1737543762.000;	    err32
20250122;	120247;	1737543767.000;	    err32
20250122;	120252;	1737543772.000;	    err32
20250122;	120257;	1737543777.000;	    err32
20250122;	120302;	1737543782.000;	    err32
20250122;	120307;	1737543787.000;	    err32
20250122;	120312;	1737543792.000;	    err32
20250122;	120317;	1737543797.000;	    err32
20250122;	120322;	1737543802.000;	    err32
20250122;	120327;	1737543807.000;	    err32
20250122;	120332;	1737543812.000;	    err32
20250122;	120337;	1737543817.000;	    err32
20250122;	120342;	1737543822.000;	    err32
20250122;	120347;	1737543827.000;	    err32
20250122;	120352;	1737543832.000;	    err32
20250122;	120357;	1737543837.000;	    err32
20250122;	120402;	1737543842.000;	    err32
20250122;	120407;	1737543847.000;	    err32
20250122;	120412;	1737543852.000;	    err32
20250122;	120417;	1737543857.000;	    err32
20250122;	120422;	1737543862.000;	    err32
20250122;	120427;	1737543867.000;	    err32
20250122;	120432;	1737543872.000;	    err32
20250122;	120437;	1737543877.000;	    err32
20250122;	120442;	1737543882.000;	    err32
20250122;	120447;	1737543887.000;	    err32
20250122;	120452;	1737543892.000;	    err32
20250122;	120457;	1737543897.000;	    err32
20250122;	120502;	1737543902.000;	    err32
20250122;	120507;	1737543907.000;	    err32
20250122;	120512;	1737543912.000;	    err32
20250122;	120517;	1737543917.000;	    err32
20250122;	120522;	1737543922.000;	    err32
20250122;	120527;	1737543927.000;	    err32
20250122;	120532;	1737543932.000;	    err32
20250122;	120537;	1737543937.000;	    err32
20250122;	120542;	1737543942.000;	    err32
20250122;	120547;	1737543947.000;	    err32
20250122;	120552;	1737543952.000;	    err32
20250122;	120557;	1737543957.000;	    err32
20250122;	120602;	1737543962.000;	    err32
20250122;	120607;	1737543967.000;	    err32
20250122;	120612;	1737543972.000;	    err32
20250122;	120617;	1737543977.000;	    err32
20250122;	120622;	1737543982.000;	    err32
20250122;	120627;	1737543987.000;	    err32
20250122;	120632;	1737543992.000;	    err32
20250122;	120637;	1737543997.000;	    err32
20250122;	120642;	1737544002.000;	    err32
20250122;	120647;	1737544007.000;	    err32
20250122;	120652;	1737544012.000;	    err32
20250122;	120657;	1737544017.000;	    err32
20250122;	120702;	1737544022.000;	    err32
20250122;	120707;	1737544027.000;	    err32
20250122;	120712;	1737544032.000;	    err32
20250122;	120717;	1737544037.000;	    err32
20250122;	120722;	1737544042.000;	    err32
20250122;	120727;	1737544047.000;	    err32
20250122;	120732;	1737544052.000;	    err32
20250122;	120737;	1737544057.000;	    err32
20250122;	120742;	1737544062.000;	    err32
20250122;	120747;	1737544067.000;	    err32
20250122;	120752;	1737544072.000;	    err32
20250122;	120757;	1737544077.000;	    err32
20250122;	120802;	1737544082.000;	    err32
20250122;	120807;	1737544087.000;	    err32
20250122;	120812;	1737544092.000;	    err32
20250122;	120817;	1737544097.000;	    err32
20250122;	120822;	1737544102.000;	    err32
20250122;	120827;	1737544107.000;	    err32
20250122;	120832;	1737544112.000;	    err32
20250122;	120837;	1737544117.000;	    err32
20250122;	120842;	1737544122.000;	    err32
20250122;	120847;	1737544127.000;	    err32
20250122;	120852;	1737544132.000;	    err32
20250122;	120857;	1737544137.000;	    err32
20250122;	120902;	1737544142.000;	    err32
20250122;	120907;	1737544147.000;	    err32
20250122;	120912;	1737544152.000;	    err32
20250122;	120917;	1737544157.000;	    err32
20250122;	120922;	1737544162.000;	    err32
20250122;	120927;	1737544167.000;	    err32
20250122;	120932;	1737544172.000;	    err32
20250122;	120937;	1737544177.000;	    err32
20250122;	120942;	1737544182.000;	    err32
20250122;	120947;	1737544187.000;	    err32
20250122;	120952;	1737544192.000;	    err32
20250122;	120957;	1737544197.000;	    err32
20250122;	121002;	1737544202.000;	    err32
20250122;	121007;	1737544207.000;	    err32
20250122;	121012;	1737544212.000;	    err32
20250122;	121017;	1737544217.000;	    err32
20250122;	121022;	1737544222.000;	    err32
20250122;	121027;	1737544227.000;	    err32
20250122;	121032;	1737544232.000;	    err32
20250122;	121037;	1737544237.000;	    err32
20250122;	121042;	1737544242.000;	    err32
20250122;	121047;	1737544247.000;	    err32
20250122;	121052;	1737544252.000;	    err32
20250122;	121057;	1737544257.000;	    err32
20250122;	121102;	1737544262.000;	    err32
20250122;	121107;	1737544267.000;	    err32
20250122;	121112;	1737544272.000;	    err32
20250122;	121117;	1737544277.000;	    err32
20250122;	121122;	1737544282.000;	    err32
20250122;	121127;	1737544287.000;	    err32
20250122;	121132;	1737544292.000;	    err32
20250122;	121137;	1737544297.000;	    err32
20250122;	121142;	1737544302.000;	    err32
20250122;	121147;	1737544307.000;	    err32
20250122;	121152;	1737544312.000;	    err32
20250122;	121157;	1737544317.000;	    err32
20250122;	121202;	1737544322.000;	    err32
20250122;	121207;	1737544327.000;	    err32
20250122;	121212;	1737544332.000;	    err32
20250122;	121217;	1737544337.000;	    err32
20250122;	121222;	1737544342.000;	    err32
20250122;	121227;	1737544347.000;	    err32
20250122;	121232;	1737544352.000;	    err32
20250122;	121237;	1737544357.000;	    err32
20250122;	121242;	1737544362.000;	    err32
20250122;	121247;	1737544367.000;	    err32
20250122;	121252;	1737544372.000;	    err32
20250122;	121257;	1737544377.000;	    err32
20250122;	121302;	1737544382.000;	    err32
20250122;	121307;	1737544387.000;	    err32
20250122;	121312;	1737544392.000;	    err32
20250122;	121317;	1737544397.000;	    err32
20250122;	121322;	1737544402.000;	    err32
20250122;	121327;	1737544407.000;	    err32
20250122;	121332;	1737544412.000;	    err32
20250122;	121337;	1737544417.000;	    err32
20250122;	121342;	1737544422.000;	    err32
20250122;	121347;	1737544427.000;	    err32
20250122;	121352;	1737544432.000;	    err32
20250122;	121357;	1737544437.000;	    err32
20250122;	121402;	1737544442.000;	    err32
20250122;	121407;	1737544447.000;	    err32
20250122;	121412;	1737544452.000;	    err32
20250122;	121417;	1737544457.000;	    err32
20250122;	121422;	1737544462.000;	    err32
20250122;	121427;	1737544467.000;	    err32
20250122;	121432;	1737544472.000;	    err32
20250122;	121437;	1737544477.000;	    err32
20250122;	121442;	1737544482.000;	    err32
20250122;	121447;	1737544487.000;	    err32
20250122;	121452;	1737544492.000;	    err32
20250122;	121457;	1737544497.000;	    err32
20250122;	121502;	1737544502.000;	    err32
20250122;	121507;	1737544507.000;	    err32
20250122;	121512;	1737544512.000;	    err32
20250122;	121517;	1737544517.000;	    err32
20250122;	121522;	1737544522.000;	    err32
20250122;	121527;	1737544527.000;	    err32
20250122;	121532;	1737544532.000;	    err32
20250122;	121537;	1737544537.000;	    err32
20250122;	121542;	1737544542.000;	    err32
20250122;	121547;	1737544547.000;	    err32
20250122;	121552;	1737544552.000;	    err32
20250122;	121557;	1737544557.000;	    err32
20250122;	121602;	1737544562.000;	    err32
20250122;	121607;	1737544567.000;	    err32
20250122;	121612;	1737544572.000;	    err32
20250122;	121617;	1737544577.000;	    err32
20250122;	121622;	1737544582.000;	    err32
20250122;	121627;	1737544587.000;	    err32
20250122;	121632;	1737544592.000;	    err32
20250122;	121637;	1737544597.000;	    err32
20250122;	121642;	1737544602.000;	    err32
20250122;	121647;	1737544607.000;	    err32
20250122;	121652;	1737544612.000;	    err32
20250122;	121657;	1737544617.000;	    err32
20250122;	121702;	1737544622.000;	    err32
20250122;	121707;	1737544627.000;	    err32
20250122;	121712;	1737544632.000;	    err32
20250122;	121717;	1737544637.000;	    err32
20250122;	121722;	1737544642.000;	    err32
20250122;	121727;	1737544647.000;	    err32
20250122;	121732;	1737544652.000;	    err32
20250122;	121737;	1737544657.000;	    err32
20250122;	121742;	1737544662.000;	    err32
20250122;	121747;	1737544667.000;	    err32
20250122;	121752;	1737544672.000;	    err32
20250122;	121757;	1737544677.000;	    err32
20250122;	121802;	1737544682.000;	    err32
20250122;	121807;	1737544687.000;	    err32
20250122;	121812;	1737544692.000;	    err32
20250122;	121817;	1737544697.000;	    err32
20250122;	121822;	1737544702.000;	    err32
20250122;	121827;	1737544707.000;	    err32
20250122;	121832;	1737544712.000;	    err32
20250122;	121837;	1737544717.000;	    err32
20250122;	121842;	1737544722.000;	    err32
20250122;	121847;	1737544727.000;	    err32
20250122;	121852;	1737544732.000;	    err32
20250122;	121857;	1737544737.000;	    err32
20250122;	121902;	1737544742.000;	    err32
20250122;	121907;	1737544747.000;	    err32
20250122;	121912;	1737544752.000;	    err32
20250122;	121917;	1737544757.000;	    err32
20250122;	121922;	1737544762.000;	    err32
20250122;	121927;	1737544767.000;	    err32
20250122;	121932;	1737544772.000;	    err32
20250122;	121937;	1737544777.000;	    err32
20250122;	121942;	1737544782.000;	    err32
20250122;	121947;	1737544787.000;	    err32
20250122;	121952;	1737544792.000;	    err32
20250122;	121957;	1737544797.000;	    err32
20250122;	122002;	1737544802.000;	    err32
20250122;	122007;	1737544807.000;	    err32
20250122;	122012;	1737544812.000;	    err32
20250122;	122017;	1737544817.000;	    err32
20250122;	122022;	1737544822.000;	    err32
20250122;	122027;	1737544827.000;	    err32
20250122;	122032;	1737544832.000;	    err32
20250122;	122037;	1737544837.000;	    err32
20250122;	122042;	1737544842.000;	    err32
20250122;	122047;	1737544847.000;	    err32
20250122;	122052;	1737544852.000;	    err32
20250122;	122057;	1737544857.000;	    err32
20250122;	122102;	1737544862.000;	    err32
20250122;	122107;	1737544867.000;	    err32
20250122;	122112;	1737544872.000;	    err32
20250122;	122117;	1737544877.000;	    err32
20250122;	122122;	1737544882.000;	    err32
20250122;	122127;	1737544887.000;	    err32
20250122;	122132;	1737544892.000;	    err32
20250122;	122137;	1737544897.000;	    err32
20250122;	122142;	1737544902.000;	    err32
20250122;	122147;	1737544907.000;	    err32
20250122;	122152;	1737544912.000;	    err32
20250122;	122157;	1737544917.000;	    err32
20250122;	122202;	1737544922.000;	    err32
20250122;	122207;	1737544927.000;	    err32
20250122;	122212;	1737544932.000;	    err32
20250122;	122217;	1737544937.000;	    err32
20250122;	122222;	1737544942.000;	    err32
20250122;	122227;	1737544947.000;	    err32
20250122;	122232;	1737544952.000;	    err32
20250122;	122237;	1737544957.000;	    err32
20250122;	122242;	1737544962.000;	    err32
20250122;	122247;	1737544967.000;	    err32
20250122;	122252;	1737544972.000;	    err32
20250122;	122257;	1737544977.000;	    err32
20250122;	122302;	1737544982.000;	    err32
20250122;	122307;	1737544987.000;	    err32
20250122;	122312;	1737544992.000;	    err32
20250122;	122317;	1737544997.000;	    err32
20250122;	122322;	1737545002.000;	    err32
20250122;	122327;	1737545007.000;	    err32
20250122;	122332;	1737545012.000;	    err32
20250122;	122337;	1737545017.000;	    err32
20250122;	122342;	1737545022.000;	    err32
20250122;	122347;	1737545027.000;	    err32
20250122;	122352;	1737545032.000;	    err32
20250122;	122357;	1737545037.000;	    err32
20250122;	122402;	1737545042.000;	    err32
20250122;	122407;	1737545047.000;	    err32
20250122;	122412;	1737545052.000;	    err32
20250122;	122417;	1737545057.000;	    err32
20250122;	122422;	1737545062.000;	    err32
20250122;	122427;	1737545067.000;	    err32
20250122;	122432;	1737545072.000;	    err32
20250122;	122437;	1737545077.000;	    err32
20250122;	122442;	1737545082.000;	    err32
20250122;	122447;	1737545087.000;	    err32
20250122;	122452;	1737545092.000;	    err32
20250122;	122457;	1737545097.000;	    err32
20250122;	122502;	1737545102.000;	    err32
20250122;	122507;	1737545107.000;	    err32
20250122;	122512;	1737545112.000;	    err32
20250122;	122517;	1737545117.000;	    err32
20250122;	122522;	1737545122.000;	    err32
20250122;	122527;	1737545127.000;	    err32
20250122;	122532;	1737545132.000;	    err32
20250122;	122537;	1737545137.000;	    err32
20250122;	122542;	1737545142.000;	    err32
20250122;	122547;	1737545147.000;	    err32
20250122;	122552;	1737545152.000;	    err32
20250122;	122557;	1737545157.000;	    err32
20250122;	122602;	1737545162.000;	    err32
20250122;	122607;	1737545167.000;	    err32
20250122;	122612;	1737545172.000;	    err32
20250122;	122617;	1737545177.000;	    err32
20250122;	122622;	1737545182.000;	    err32
20250122;	122627;	1737545187.000;	    err32
20250122;	122632;	1737545192.000;	    err32
20250122;	122637;	1737545197.000;	    err32
20250122;	122642;	1737545202.000;	    err32
20250122;	122647;	1737545207.000;	    err32
20250122;	122652;	1737545212.000;	    err32
20250122;	122657;	1737545217.000;	    err32
20250122;	122702;	1737545222.000;	    err32
20250122;	122707;	1737545227.000;	    err32
20250122;	122712;	1737545232.000;	    err32
20250122;	122717;	1737545237.000;	    err32
20250122;	122722;	1737545242.000;	    err32
20250122;	122727;	1737545247.000;	    err32
20250122;	122732;	1737545252.000;	    err32
20250122;	122737;	1737545257.000;	    err32
20250122;	122742;	1737545262.000;	    err32
20250122;	122747;	1737545267.000;	    err32
20250122;	122752;	1737545272.000;	    err32
20250122;	122757;	1737545277.000;	    err32
20250122;	122802;	1737545282.000;	    err32
20250122;	122807;	1737545287.000;	    err32
20250122;	122812;	1737545292.000;	    err32
20250122;	122817;	1737545297.000;	    err32
20250122;	122822;	1737545302.000;	    err32
20250122;	122827;	1737545307.000;	    err32
20250122;	122832;	1737545312.000;	    err32
20250122;	122837;	1737545317.000;	    err32
20250122;	122842;	1737545322.000;	    err32
20250122;	122847;	1737545327.000;	    err32
20250122;	122852;	1737545332.000;	    err32
20250122;	122857;	1737545337.000;	    err32
20250122;	122902;	1737545342.000;	    err32
20250122;	122907;	1737545347.000;	    err32
20250122;	122912;	1737545352.000;	    err32
20250122;	122917;	1737545357.000;	    err32
20250122;	122922;	1737545362.000;	    err32
20250122;	122927;	1737545367.000;	     err7
20250122;	122932;	1737545372.000;	   +2.961
20250122;	122937;	1737545377.000;	   +2.877
20250122;	122942;	1737545382.000;	   +2.814
20250122;	122947;	1737545387.000;	   +2.947
20250122;	122952;	1737545392.000;	   +2.834
20250122;	122957;	1737545397.000;	   +2.978
20250122;	123002;	1737545402.000;	   +2.694
20250122;	123007;	1737545407.000;	   +2.943
20250122;	123012;	1737545412.000;	   +2.878
20250122;	123017;	1737545417.000;	   +2.834
20250122;	123022;	1737545422.000;	   +2.976
20250122;	123027;	1737545427.000;	   +2.753
20250122;	123032;	1737545432.000;	   +3.002
20250122;	123037;	1737545437.000;	   +2.748
20250122;	123042;	1737545442.000;	   +2.933
20250122;	123047;	1737545447.000;	   +2.860
20250122;	123052;	1737545452.000;	   +2.822
20250122;	123057;	1737545457.000;	   +2.996
20250122;	123102;	1737545462.000;	   +2.748
20250122;	123107;	1737545467.000;	   +2.975
20250122;	123112;	1737545472.000;	   +2.937
20250122;	123117;	1737545477.000;	   +1.994
20250122;	123122;	1737545482.000;	   +3.888
20250122;	123127;	1737545487.000;	   +2.793
20250122;	123132;	1737545492.000;	   +2.125
20250122;	123137;	1737545497.000;	   +1.692
20250122;	123142;	1737545502.000;	   +3.501
20250122;	123147;	1737545507.000;	   +2.912
20250122;	123152;	1737545512.000;	   +2.927
20250122;	123157;	1737545517.000;	   +2.855
20250122;	123202;	1737545522.000;	   +2.814
20250122;	123207;	1737545527.000;	   +2.959
20250122;	123212;	1737545532.000;	   +2.740
20250122;	123217;	1737545537.000;	   +2.970
20250122;	123222;	1737545542.000;	   +2.942
20250122;	123227;	1737545547.000;	   +2.912
20250122;	123232;	1737545552.000;	   +2.843
20250122;	123237;	1737545557.000;	   +2.797
20250122;	123242;	1737545562.000;	   +2.961
20250122;	123247;	1737545567.000;	   +2.599
20250122;	123252;	1737545572.000;	   +2.973
20250122;	123257;	1737545577.000;	   +2.718
20250122;	123302;	1737545582.000;	   +2.904
20250122;	123307;	1737545587.000;	   +2.870
20250122;	123312;	1737545592.000;	   +2.791
20250122;	123317;	1737545597.000;	   +2.978
20250122;	123322;	1737545602.000;	   +2.724
20250122;	123327;	1737545607.000;	   +2.984
20250122;	123332;	1737545612.000;	   +2.744
20250122;	123337;	1737545617.000;	   +2.901
20250122;	123342;	1737545622.000;	   +2.874
20250122;	123347;	1737545627.000;	   +2.809
20250122;	123352;	1737545632.000;	   +2.969
20250122;	123357;	1737545637.000;	   +2.772
20250122;	123402;	1737545642.000;	   +3.055
20250122;	123407;	1737545647.000;	   +2.742
20250122;	123412;	1737545652.000;	   +2.955
20250122;	123417;	1737545657.000;	   +2.845
20250122;	123422;	1737545662.000;	   +2.803
20250122;	123427;	1737545667.000;	   +2.437
20250122;	123432;	1737545672.000;	   +1.753
20250122;	123437;	1737545677.000;	   +2.535
20250122;	123442;	1737545682.000;	   +2.677
20250122;	123447;	1737545687.000;	   +0.987
20250122;	123452;	1737545692.000;	   +0.000
20250122;	123457;	1737545697.000;	   +0.394
20250122;	123502;	1737545702.000;	   +0.191
20250122;	123507;	1737545707.000;	   +3.459
20250122;	123512;	1737545712.000;	   +1.409
20250122;	123517;	1737545717.000;	   +0.482
20250122;	123522;	1737545722.000;	   +0.000
20250122;	123527;	1737545727.000;	   +0.000
20250122;	123532;	1737545732.000;	   +0.076
20250122;	123537;	1737545737.000;	   +0.651
20250122;	123542;	1737545742.000;	   +2.450
20250122;	123547;	1737545747.000;	   +2.478
20250122;	123552;	1737545752.000;	   +2.832
20250122;	123557;	1737545757.000;	   +3.922
20250122;	123602;	1737545762.000;	   +2.414
20250122;	123607;	1737545767.000;	   +3.383
20250122;	123612;	1737545772.000;	   +2.541
20250122;	123617;	1737545777.000;	   +2.523
20250122;	123622;	1737545782.000;	   +2.533
20250122;	123627;	1737545787.000;	   +1.607
20250122;	123632;	1737545792.000;	   +3.010
20250122;	123637;	1737545797.000;	   +2.559
20250122;	123642;	1737545802.000;	   +2.505
20250122;	123647;	1737545807.000;	   +2.531
20250122;	123652;	1737545812.000;	   +1.263
20250122;	123657;	1737545817.000;	   +3.351
20250122;	123702;	1737545822.000;	   +0.196
20250122;	123707;	1737545827.000;	   +0.124
20250122;	123712;	1737545832.000;	   +0.511
20250122;	123717;	1737545837.000;	   +0.192
20250122;	123722;	1737545842.000;	   +0.212
20250122;	123727;	1737545847.000;	   +0.204
20250122;	123732;	1737545852.000;	   +0.212
20250122;	123737;	1737545857.000;	   +0.203
20250122;	123742;	1737545862.000;	   +0.210
20250122;	123747;	1737545867.000;	   +0.208
20250122;	123752;	1737545872.000;	   +0.229
20250122;	123757;	1737545877.000;	   +0.216
20250122;	123802;	1737545882.000;	   +0.193
20250122;	123807;	1737545887.000;	   +0.695
20250122;	123812;	1737545892.000;	   +2.482
20250122;	123817;	1737545897.000;	   +2.470
20250122;	123822;	1737545902.000;	   +2.475
20250122;	123827;	1737545907.000;	   +2.477
20250122;	123832;	1737545912.000;	   +2.489
20250122;	123837;	1737545917.000;	   +2.492
20250122;	123842;	1737545922.000;	   +2.493
20250122;	123847;	1737545927.000;	   +3.981
20250122;	123852;	1737545932.000;	   +3.933
20250122;	123857;	1737545937.000;	   +3.969
20250122;	123902;	1737545942.000;	   +3.933
20250122;	123907;	1737545947.000;	   +3.967
20250122;	123912;	1737545952.000;	   +3.983
20250122;	123917;	1737545957.000;	   +1.776
20250122;	123922;	1737545962.000;	   +1.748
20250122;	123927;	1737545967.000;	   +1.764
20250122;	123932;	1737545972.000;	   +1.770
20250122;	123937;	1737545977.000;	   +1.774
20250122;	123942;	1737545982.000;	   +1.797
20250122;	123947;	1737545987.000;	   +1.770
20250122;	123952;	1737545992.000;	   +1.753
20250122;	123957;	1737545997.000;	   +1.771
20250122;	124002;	1737546002.000;	   +1.769
20250122;	124007;	1737546007.000;	   +1.774
20250122;	124012;	1737546012.000;	   +1.780
20250122;	124017;	1737546017.000;	   +1.761
20250122;	124022;	1737546022.000;	   +1.762
20250122;	124027;	1737546027.000;	   +1.764
20250122;	124032;	1737546032.000;	   +3.603
20250122;	124037;	1737546037.000;	   +3.977
20250122;	124042;	1737546042.000;	   +3.980
20250122;	124047;	1737546047.000;	   +3.959
20250122;	124052;	1737546052.000;	   +3.959
20250122;	124057;	1737546057.000;	   +3.972
20250122;	124102;	1737546062.000;	   +3.978
20250122;	124107;	1737546067.000;	   +3.981
20250122;	124112;	1737546072.000;	   +3.975
