#ies_format_version: 1.0
#file: 20241216_5000_2000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 1
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	power_self_consumption;	FALSE;	TRUE;	kW;	other;	DOUBLE,9. test
YYYYMMDD;	hhmmss;	unixtimestamp;	power_self_consumption
20241216;	115402;	1734346442.000;	   +0.874
20241216;	115407;	1734346447.000;	   +0.215
20241216;	115412;	1734346452.000;	   +0.708
20241216;	115417;	1734346457.000;	   +0.222
20241216;	115422;	1734346462.000;	   +0.216
20241216;	115427;	1734346467.000;	   +0.651
20241216;	115432;	1734346472.000;	   +0.220
20241216;	115437;	1734346477.000;	   +0.642
20241216;	115442;	1734346482.000;	   +0.675
20241216;	115447;	1734346487.000;	   +0.000
20241216;	115452;	1734346492.000;	   +0.927
20241216;	115457;	1734346497.000;	   +0.277
20241216;	115502;	1734346502.000;	   +0.547
20241216;	115507;	1734346507.000;	   +0.258
20241216;	115512;	1734346512.000;	   +0.619
20241216;	115517;	1734346517.000;	   +0.225
20241216;	115522;	1734346522.000;	   +0.211
20241216;	115527;	1734346527.000;	   +0.211
20241216;	115532;	1734346532.000;	   +0.208
20241216;	115537;	1734346537.000;	   +0.217
20241216;	115542;	1734346542.000;	   +0.237
20241216;	115547;	1734346547.000;	   +0.138
20241216;	115552;	1734346552.000;	   +0.000
20241216;	115557;	1734346557.000;	   +0.000
20241216;	115602;	1734346562.000;	   +0.171
20241216;	115607;	1734346567.000;	   +0.071
20241216;	115612;	1734346572.000;	   +0.650
20241216;	115617;	1734346577.000;	   +0.000
20241216;	115622;	1734346582.000;	   +0.401
20241216;	115627;	1734346587.000;	   +0.000
20241216;	115632;	1734346592.000;	   +0.130
20241216;	115637;	1734346597.000;	   +0.139
20241216;	115642;	1734346602.000;	   +0.152
20241216;	115647;	1734346607.000;	   +0.000
20241216;	115652;	1734346612.000;	   +0.167
20241216;	115657;	1734346617.000;	   +0.167
20241216;	115702;	1734346622.000;	   +0.122
20241216;	115707;	1734346627.000;	   +0.100
20241216;	115712;	1734346632.000;	   +1.876
20241216;	115717;	1734346637.000;	   +0.000
20241216;	115722;	1734346642.000;	   +0.000
20241216;	115727;	1734346647.000;	   +0.000
20241216;	115732;	1734346652.000;	   +0.150
20241216;	115737;	1734346657.000;	   +0.273
20241216;	115742;	1734346662.000;	   +0.000
20241216;	115747;	1734346667.000;	   +0.083
20241216;	115752;	1734346672.000;	   +0.098
20241216;	115757;	1734346677.000;	   +0.111
20241216;	115802;	1734346682.000;	   +0.128
20241216;	115807;	1734346687.000;	   +0.121
20241216;	115812;	1734346692.000;	   +0.126
20241216;	115817;	1734346697.000;	   +0.129
20241216;	115822;	1734346702.000;	   +0.132
20241216;	115827;	1734346707.000;	   +0.141
20241216;	115832;	1734346712.000;	   +0.156
20241216;	115837;	1734346717.000;	   +0.000
20241216;	115842;	1734346722.000;	   +0.126
20241216;	115847;	1734346727.000;	   +0.132
20241216;	115852;	1734346732.000;	   +0.238
20241216;	115857;	1734346737.000;	   +0.087
20241216;	115902;	1734346742.000;	   +0.113
20241216;	115907;	1734346747.000;	   +0.120
20241216;	115912;	1734346752.000;	   +0.153
20241216;	115917;	1734346757.000;	   +0.173
20241216;	115922;	1734346762.000;	   +0.000
20241216;	115927;	1734346767.000;	   +0.121
20241216;	115932;	1734346772.000;	   +0.148
20241216;	115937;	1734346777.000;	   +0.210
20241216;	115942;	1734346782.000;	   +0.148
20241216;	115947;	1734346787.000;	   +0.413
20241216;	115952;	1734346792.000;	   +0.012
20241216;	115957;	1734346797.000;	   +0.195
20241216;	120002;	1734346802.000;	   +0.000
20241216;	120007;	1734346807.000;	   +0.000
20241216;	120012;	1734346812.000;	   +0.100
20241216;	120017;	1734346817.000;	   +0.000
20241216;	120022;	1734346822.000;	   +0.000
20241216;	120027;	1734346827.000;	   +0.098
20241216;	120032;	1734346832.000;	   +0.129
20241216;	120037;	1734346837.000;	   +0.134
20241216;	120042;	1734346842.000;	   +0.081
20241216;	120047;	1734346847.000;	   +0.115
20241216;	120052;	1734346852.000;	   +0.121
20241216;	120057;	1734346857.000;	   +0.121
20241216;	120102;	1734346862.000;	   +0.120
20241216;	120107;	1734346867.000;	   +0.122
20241216;	120112;	1734346872.000;	   +0.130
20241216;	120117;	1734346877.000;	   +0.140
20241216;	120122;	1734346882.000;	   +0.141
20241216;	120127;	1734346887.000;	   +0.222
20241216;	120132;	1734346892.000;	   +0.566
20241216;	120137;	1734346897.000;	   +1.658
20241216;	120142;	1734346902.000;	   +0.114
20241216;	120147;	1734346907.000;	   +0.131
20241216;	120152;	1734346912.000;	   +0.144
20241216;	120157;	1734346917.000;	   +0.102
20241216;	120202;	1734346922.000;	   +0.137
20241216;	120207;	1734346927.000;	   +0.132
20241216;	120212;	1734346932.000;	   +0.143
20241216;	120217;	1734346937.000;	   +0.135
20241216;	120222;	1734346942.000;	   +0.147
20241216;	120227;	1734346947.000;	   +0.133
20241216;	120232;	1734346952.000;	   +0.138
20241216;	120237;	1734346957.000;	   +0.216
20241216;	120242;	1734346962.000;	   +0.120
20241216;	120247;	1734346967.000;	   +0.206
20241216;	120252;	1734346972.000;	   +0.000
20241216;	120257;	1734346977.000;	   +0.385
20241216;	120302;	1734346982.000;	   +0.000
20241216;	120307;	1734346987.000;	   +0.145
20241216;	120312;	1734346992.000;	   +0.000
20241216;	120317;	1734346997.000;	   +0.000
20241216;	120322;	1734347002.000;	   +0.075
20241216;	120327;	1734347007.000;	   +0.133
20241216;	120332;	1734347012.000;	   +0.106
20241216;	120337;	1734347017.000;	   +0.112
20241216;	120342;	1734347022.000;	   +0.128
20241216;	120347;	1734347027.000;	   +0.123
20241216;	120352;	1734347032.000;	   +0.129
20241216;	120357;	1734347037.000;	   +0.132
20241216;	120402;	1734347042.000;	   +0.139
20241216;	120407;	1734347047.000;	   +0.137
20241216;	120412;	1734347052.000;	   +0.143
20241216;	120417;	1734347057.000;	   +0.157
20241216;	120422;	1734347062.000;	   +2.484
20241216;	120427;	1734347067.000;	   +0.000
20241216;	120432;	1734347072.000;	   +0.256
20241216;	120437;	1734347077.000;	   +0.000
20241216;	120442;	1734347082.000;	   +0.000
20241216;	120447;	1734347087.000;	   +0.000
20241216;	120452;	1734347092.000;	   +0.020
20241216;	120457;	1734347097.000;	   +0.090
20241216;	120502;	1734347102.000;	   +0.116
20241216;	120507;	1734347107.000;	   +0.123
20241216;	120512;	1734347112.000;	   +0.125
20241216;	120517;	1734347117.000;	   +0.129
20241216;	120522;	1734347122.000;	   +0.132
20241216;	120527;	1734347127.000;	   +0.137
20241216;	120532;	1734347132.000;	   +0.133
20241216;	120537;	1734347137.000;	   +0.129
20241216;	120542;	1734347142.000;	   +0.131
20241216;	120547;	1734347147.000;	   +0.131
20241216;	120552;	1734347152.000;	   +0.134
20241216;	120557;	1734347157.000;	   +0.136
20241216;	120602;	1734347162.000;	   +0.133
20241216;	120607;	1734347167.000;	   +0.138
20241216;	120612;	1734347172.000;	   +0.151
20241216;	120617;	1734347177.000;	   +0.000
20241216;	120622;	1734347182.000;	   +0.149
20241216;	120627;	1734347187.000;	   +0.162
20241216;	120632;	1734347192.000;	   +0.142
20241216;	120637;	1734347197.000;	   +0.389
20241216;	120642;	1734347202.000;	   +0.000
20241216;	120647;	1734347207.000;	   +0.000
20241216;	120652;	1734347212.000;	   +0.392
20241216;	120657;	1734347217.000;	   +0.063
20241216;	120702;	1734347222.000;	   +0.738
20241216;	120707;	1734347227.000;	   +0.000
20241216;	120712;	1734347232.000;	   +0.328
20241216;	120717;	1734347237.000;	   +0.300
20241216;	120722;	1734347242.000;	   +0.498
20241216;	120727;	1734347247.000;	   +1.300
20241216;	120732;	1734347252.000;	   +1.418
20241216;	120737;	1734347257.000;	   +1.459
20241216;	120742;	1734347262.000;	   +1.009
20241216;	120747;	1734347267.000;	   +0.241
20241216;	120752;	1734347272.000;	   +0.483
20241216;	120757;	1734347277.000;	   +0.346
20241216;	120802;	1734347282.000;	   +0.379
20241216;	120807;	1734347287.000;	   +0.452
20241216;	120812;	1734347292.000;	   +0.267
20241216;	120817;	1734347297.000;	   +0.570
20241216;	120822;	1734347302.000;	   +0.240
20241216;	120827;	1734347307.000;	   +0.513
20241216;	120832;	1734347312.000;	   +0.375
20241216;	120837;	1734347317.000;	   +0.414
20241216;	120842;	1734347322.000;	   +1.797
20241216;	120847;	1734347327.000;	   +0.000
20241216;	120852;	1734347332.000;	   +0.407
20241216;	120857;	1734347337.000;	   +0.186
20241216;	120902;	1734347342.000;	   +0.470
20241216;	120907;	1734347347.000;	   +0.324
20241216;	120912;	1734347352.000;	   +0.351
20241216;	120917;	1734347357.000;	   +0.439
20241216;	120922;	1734347362.000;	   +0.204
20241216;	120927;	1734347367.000;	   +0.512
20241216;	120932;	1734347372.000;	   +0.182
20241216;	120937;	1734347377.000;	   +0.441
20241216;	120942;	1734347382.000;	   +0.302
20241216;	120947;	1734347387.000;	   +0.356
20241216;	120952;	1734347392.000;	   +0.000
20241216;	120957;	1734347397.000;	   +0.000
20241216;	121002;	1734347402.000;	   +0.502
20241216;	121007;	1734347407.000;	   +0.511
20241216;	121012;	1734347412.000;	   +1.087
20241216;	121017;	1734347417.000;	   +1.060
20241216;	121022;	1734347422.000;	   +1.446
20241216;	121027;	1734347427.000;	   +0.000
20241216;	121032;	1734347432.000;	   +0.218
20241216;	121037;	1734347437.000;	   +0.508
20241216;	121042;	1734347442.000;	   +0.150
20241216;	121047;	1734347447.000;	   +0.454
20241216;	121052;	1734347452.000;	   +0.182
20241216;	121057;	1734347457.000;	   +0.874
20241216;	121102;	1734347462.000;	   +0.337
20241216;	121107;	1734347467.000;	   +0.138
20241216;	121112;	1734347472.000;	   +0.493
20241216;	121117;	1734347477.000;	   +0.254
20241216;	121122;	1734347482.000;	   +0.429
20241216;	121127;	1734347487.000;	   +0.313
20241216;	121132;	1734347492.000;	   +0.313
20241216;	121137;	1734347497.000;	   +0.389
20241216;	121142;	1734347502.000;	   +0.210
20241216;	121147;	1734347507.000;	   +0.530
20241216;	121152;	1734347512.000;	   +0.183
20241216;	121157;	1734347517.000;	   +0.463
20241216;	121202;	1734347522.000;	   +0.254
20241216;	121207;	1734347527.000;	   +0.364
20241216;	121212;	1734347532.000;	   +0.163
20241216;	121217;	1734347537.000;	   +0.000
20241216;	121222;	1734347542.000;	   +0.444
20241216;	121227;	1734347547.000;	   +0.158
20241216;	121232;	1734347552.000;	   +0.421
20241216;	121237;	1734347557.000;	   +0.323
20241216;	121242;	1734347562.000;	   +0.591
20241216;	121247;	1734347567.000;	   +0.074
20241216;	121252;	1734347572.000;	   +0.000
20241216;	121257;	1734347577.000;	   +0.460
20241216;	121302;	1734347582.000;	   +0.184
20241216;	121307;	1734347587.000;	   +0.000
20241216;	121312;	1734347592.000;	   +0.229
20241216;	121317;	1734347597.000;	   +0.348
20241216;	121322;	1734347602.000;	   +3.180
20241216;	121327;	1734347607.000;	   +0.000
20241216;	121332;	1734347612.000;	   +3.140
20241216;	121337;	1734347617.000;	   +1.218
20241216;	121342;	1734347622.000;	   +0.476
20241216;	121347;	1734347627.000;	   +0.231
20241216;	121352;	1734347632.000;	   +0.333
20241216;	121357;	1734347637.000;	   +0.393
20241216;	121402;	1734347642.000;	   +0.199
20241216;	121407;	1734347647.000;	   +0.233
20241216;	121412;	1734347652.000;	   +0.000
20241216;	121417;	1734347657.000;	   +0.388
20241216;	121422;	1734347662.000;	   +0.319
20241216;	121427;	1734347667.000;	   +0.288
20241216;	121432;	1734347672.000;	   +0.396
20241216;	121437;	1734347677.000;	   +0.064
20241216;	121442;	1734347682.000;	   +0.520
20241216;	121447;	1734347687.000;	   +0.261
20241216;	121452;	1734347692.000;	   +0.523
20241216;	121457;	1734347697.000;	   +0.291
20241216;	121502;	1734347702.000;	   +0.253
20241216;	121507;	1734347707.000;	   +0.652
20241216;	121512;	1734347712.000;	   +0.177
20241216;	121517;	1734347717.000;	   +1.187
20241216;	121522;	1734347722.000;	   +1.842
20241216;	121527;	1734347727.000;	   +0.490
20241216;	121532;	1734347732.000;	   +0.000
20241216;	121537;	1734347737.000;	   +0.310
20241216;	121542;	1734347742.000;	   +0.530
20241216;	121547;	1734347747.000;	   +0.000
20241216;	121552;	1734347752.000;	   +0.000
20241216;	121557;	1734347757.000;	   +0.342
20241216;	121602;	1734347762.000;	   +0.470
20241216;	121607;	1734347767.000;	   +2.323
20241216;	121612;	1734347772.000;	   +0.748
20241216;	121617;	1734347777.000;	   +0.000
20241216;	121622;	1734347782.000;	   +0.000
20241216;	121627;	1734347787.000;	   +0.158
20241216;	121632;	1734347792.000;	   +0.180
20241216;	121637;	1734347797.000;	   +0.051
20241216;	121642;	1734347802.000;	   +0.123
20241216;	121647;	1734347807.000;	   +0.084
20241216;	121652;	1734347812.000;	   +0.129
20241216;	121657;	1734347817.000;	   +0.126
20241216;	121702;	1734347822.000;	   +0.000
20241216;	121707;	1734347827.000;	   +0.145
20241216;	121712;	1734347832.000;	   +0.272
20241216;	121717;	1734347837.000;	   +0.340
20241216;	121722;	1734347842.000;	   +0.207
20241216;	121727;	1734347847.000;	   +0.000
20241216;	121732;	1734347852.000;	   +0.115
20241216;	121737;	1734347857.000;	   +0.212
20241216;	121742;	1734347862.000;	   +0.130
20241216;	121747;	1734347867.000;	   +0.178
20241216;	121752;	1734347872.000;	   +0.163
20241216;	121757;	1734347877.000;	   +0.172
20241216;	121802;	1734347882.000;	   +0.168
20241216;	121807;	1734347887.000;	   +0.174
20241216;	121812;	1734347892.000;	   +0.198
20241216;	121817;	1734347897.000;	   +0.143
20241216;	121822;	1734347902.000;	   +0.167
20241216;	121827;	1734347907.000;	   +0.161
20241216;	121832;	1734347912.000;	   +0.141
20241216;	121837;	1734347917.000;	   +0.148
20241216;	121842;	1734347922.000;	   +0.148
20241216;	121847;	1734347927.000;	   +0.151
20241216;	121852;	1734347932.000;	   +0.159
20241216;	121857;	1734347937.000;	   +0.155
20241216;	121902;	1734347942.000;	   +0.140
20241216;	121907;	1734347947.000;	   +0.157
20241216;	121912;	1734347952.000;	   +0.159
20241216;	121917;	1734347957.000;	   +0.166
20241216;	121922;	1734347962.000;	   +0.171
20241216;	121927;	1734347967.000;	   +0.151
20241216;	121932;	1734347972.000;	   +0.153
20241216;	121937;	1734347977.000;	   +0.113
20241216;	121942;	1734347982.000;	   +0.032
20241216;	121947;	1734347987.000;	   +0.137
20241216;	121952;	1734347992.000;	   +0.153
20241216;	121957;	1734347997.000;	   +0.161
20241216;	122002;	1734348002.000;	   +0.167
20241216;	122007;	1734348007.000;	   +0.176
20241216;	122012;	1734348012.000;	   +0.140
20241216;	122017;	1734348017.000;	   +0.212
20241216;	122022;	1734348022.000;	   +0.176
20241216;	122027;	1734348027.000;	   +0.555
20241216;	122032;	1734348032.000;	   +0.255
20241216;	122037;	1734348037.000;	   +0.000
20241216;	122042;	1734348042.000;	   +0.273
20241216;	122047;	1734348047.000;	   +0.344
20241216;	122052;	1734348052.000;	   +0.229
20241216;	122057;	1734348057.000;	   +0.170
20241216;	122102;	1734348062.000;	   +0.194
20241216;	122107;	1734348067.000;	   +0.175
20241216;	122112;	1734348072.000;	   +0.156
20241216;	122117;	1734348077.000;	   +0.157
20241216;	122122;	1734348082.000;	   +0.157
20241216;	122127;	1734348087.000;	   +0.148
20241216;	122132;	1734348092.000;	   +0.161
20241216;	122137;	1734348097.000;	   +0.165
20241216;	122142;	1734348102.000;	   +0.178
20241216;	122147;	1734348107.000;	   +0.156
20241216;	122152;	1734348112.000;	   +0.154
20241216;	122157;	1734348117.000;	   +0.164
20241216;	122202;	1734348122.000;	   +0.159
20241216;	122207;	1734348127.000;	   +0.177
20241216;	122212;	1734348132.000;	   +0.161
20241216;	122217;	1734348137.000;	   +0.150
20241216;	122222;	1734348142.000;	   +0.159
20241216;	122227;	1734348147.000;	   +0.161
20241216;	122232;	1734348152.000;	   +0.162
20241216;	122237;	1734348157.000;	   +0.170
20241216;	122242;	1734348162.000;	   +0.153
20241216;	122247;	1734348167.000;	   +0.158
20241216;	122252;	1734348172.000;	   +0.160
20241216;	122257;	1734348177.000;	   +0.165
20241216;	122302;	1734348182.000;	   +0.165
20241216;	122307;	1734348187.000;	   +0.165
20241216;	122312;	1734348192.000;	   +0.155
20241216;	122317;	1734348197.000;	   +0.168
20241216;	122322;	1734348202.000;	   +0.171
20241216;	122327;	1734348207.000;	   +0.161
20241216;	122332;	1734348212.000;	   +0.175
20241216;	122337;	1734348217.000;	   +0.146
20241216;	122342;	1734348222.000;	   +0.133
20241216;	122347;	1734348227.000;	   +0.142
20241216;	122352;	1734348232.000;	   +0.146
20241216;	122357;	1734348237.000;	   +0.147
20241216;	122402;	1734348242.000;	   +0.156
20241216;	122407;	1734348247.000;	   +0.006
20241216;	122412;	1734348252.000;	   +0.184
20241216;	122417;	1734348257.000;	   +0.143
20241216;	122422;	1734348262.000;	   +0.145
20241216;	122427;	1734348267.000;	   +0.128
20241216;	122432;	1734348272.000;	   +0.143
20241216;	122437;	1734348277.000;	   +0.137
20241216;	122442;	1734348282.000;	   +0.144
20241216;	122447;	1734348287.000;	   +0.152
20241216;	122452;	1734348292.000;	   +0.159
20241216;	122457;	1734348297.000;	   +0.149
20241216;	122502;	1734348302.000;	   +0.142
20241216;	122507;	1734348307.000;	   +0.147
20241216;	122512;	1734348312.000;	   +0.246
20241216;	122517;	1734348317.000;	   +0.149
20241216;	122522;	1734348322.000;	   +0.150
20241216;	122527;	1734348327.000;	   +0.156
20241216;	122532;	1734348332.000;	   +0.149
20241216;	122537;	1734348337.000;	   +0.163
20241216;	122542;	1734348342.000;	   +0.195
20241216;	122547;	1734348347.000;	   +0.105
20241216;	122552;	1734348352.000;	   +0.179
20241216;	122557;	1734348357.000;	   +0.162
20241216;	122602;	1734348362.000;	   +0.165
20241216;	122607;	1734348367.000;	   +0.167
20241216;	122612;	1734348372.000;	   +0.156
20241216;	122617;	1734348377.000;	   +0.166
20241216;	122622;	1734348382.000;	   +0.156
20241216;	122627;	1734348387.000;	   +0.137
20241216;	122632;	1734348392.000;	   +2.642
20241216;	122637;	1734348397.000;	   +2.632
20241216;	122642;	1734348402.000;	   +2.620
20241216;	122647;	1734348407.000;	   +2.617
20241216;	122652;	1734348412.000;	   +2.598
20241216;	122657;	1734348417.000;	   +2.117
20241216;	122702;	1734348422.000;	   +3.906
20241216;	122707;	1734348427.000;	   +3.971
20241216;	122712;	1734348432.000;	   +3.994
20241216;	122717;	1734348437.000;	   +3.223
20241216;	122722;	1734348442.000;	   +3.563
20241216;	122727;	1734348447.000;	   +4.531
20241216;	122732;	1734348452.000;	   +4.092
20241216;	122737;	1734348457.000;	   +3.945
20241216;	122742;	1734348462.000;	   +3.991
20241216;	122747;	1734348467.000;	   +3.937
20241216;	122752;	1734348472.000;	   +3.955
20241216;	122757;	1734348477.000;	   +3.930
20241216;	122802;	1734348482.000;	   +3.942
20241216;	122807;	1734348487.000;	   +3.943
20241216;	122812;	1734348492.000;	   +3.951
20241216;	122817;	1734348497.000;	   +3.931
20241216;	122822;	1734348502.000;	   +3.951
20241216;	122827;	1734348507.000;	   +3.943
20241216;	122832;	1734348512.000;	   +2.838
20241216;	122837;	1734348517.000;	   +3.007
20241216;	122842;	1734348522.000;	   +2.754
20241216;	122847;	1734348527.000;	   +2.999
20241216;	122852;	1734348532.000;	   +2.773
20241216;	122857;	1734348537.000;	   +2.934
20241216;	122902;	1734348542.000;	   +2.881
20241216;	122907;	1734348547.000;	   +2.844
20241216;	122912;	1734348552.000;	   +2.998
20241216;	122917;	1734348557.000;	   +2.746
20241216;	122922;	1734348562.000;	   +3.013
20241216;	122927;	1734348567.000;	   +2.753
20241216;	122932;	1734348572.000;	   +2.961
20241216;	122937;	1734348577.000;	   +2.877
20241216;	122942;	1734348582.000;	   +2.814
20241216;	122947;	1734348587.000;	   +2.947
20241216;	122952;	1734348592.000;	   +2.834
20241216;	122957;	1734348597.000;	   +2.978
20241216;	123002;	1734348602.000;	   +2.694
20241216;	123007;	1734348607.000;	   +2.943
20241216;	123012;	1734348612.000;	   +2.878
20241216;	123017;	1734348617.000;	   +2.834
20241216;	123022;	1734348622.000;	   +2.976
20241216;	123027;	1734348627.000;	   +2.753
20241216;	123032;	1734348632.000;	   +3.002
20241216;	123037;	1734348637.000;	   +2.748
20241216;	123042;	1734348642.000;	   +2.933
20241216;	123047;	1734348647.000;	   +2.860
20241216;	123052;	1734348652.000;	   +2.822
20241216;	123057;	1734348657.000;	   +2.996
20241216;	123102;	1734348662.000;	   +2.748
20241216;	123107;	1734348667.000;	   +2.975
20241216;	123112;	1734348672.000;	   +2.937
20241216;	123117;	1734348677.000;	   +1.994
20241216;	123122;	1734348682.000;	   +3.888
20241216;	123127;	1734348687.000;	   +2.793
20241216;	123132;	1734348692.000;	   +2.125
20241216;	123137;	1734348697.000;	   +1.692
20241216;	123142;	1734348702.000;	   +3.501
20241216;	123147;	1734348707.000;	   +2.912
20241216;	123152;	1734348712.000;	   +2.927
20241216;	123157;	1734348717.000;	   +2.855
20241216;	123202;	1734348722.000;	   +2.814
20241216;	123207;	1734348727.000;	   +2.959
20241216;	123212;	1734348732.000;	   +2.740
20241216;	123217;	1734348737.000;	   +2.970
20241216;	123222;	1734348742.000;	   +2.942
20241216;	123227;	1734348747.000;	   +2.912
20241216;	123232;	1734348752.000;	   +2.843
20241216;	123237;	1734348757.000;	   +2.797
20241216;	123242;	1734348762.000;	   +2.961
20241216;	123247;	1734348767.000;	   +2.599
20241216;	123252;	1734348772.000;	   +2.973
20241216;	123257;	1734348777.000;	   +2.718
20241216;	123302;	1734348782.000;	   +2.904
20241216;	123307;	1734348787.000;	   +2.870
20241216;	123312;	1734348792.000;	   +2.791
20241216;	123317;	1734348797.000;	   +2.978
20241216;	123322;	1734348802.000;	   +2.724
20241216;	123327;	1734348807.000;	   +2.984
20241216;	123332;	1734348812.000;	   +2.744
20241216;	123337;	1734348817.000;	   +2.901
20241216;	123342;	1734348822.000;	   +2.874
20241216;	123347;	1734348827.000;	   +2.809
20241216;	123352;	1734348832.000;	   +2.969
20241216;	123357;	1734348837.000;	   +2.772
20241216;	123402;	1734348842.000;	   +3.055
20241216;	123407;	1734348847.000;	   +2.742
20241216;	123412;	1734348852.000;	   +2.955
20241216;	123417;	1734348857.000;	   +2.845
20241216;	123422;	1734348862.000;	   +2.803
20241216;	123427;	1734348867.000;	   +2.437
20241216;	123432;	1734348872.000;	   +1.753
20241216;	123437;	1734348877.000;	   +2.535
20241216;	123442;	1734348882.000;	   +2.677
20241216;	123447;	1734348887.000;	   +0.987
20241216;	123452;	1734348892.000;	   +0.000
20241216;	123457;	1734348897.000;	   +0.394
20241216;	123502;	1734348902.000;	   +0.191
20241216;	123507;	1734348907.000;	   +3.459
20241216;	123512;	1734348912.000;	   +1.409
20241216;	123517;	1734348917.000;	   +0.482
20241216;	123522;	1734348922.000;	   +0.000
20241216;	123527;	1734348927.000;	   +0.000
20241216;	123532;	1734348932.000;	   +0.076
20241216;	123537;	1734348937.000;	   +0.651
20241216;	123542;	1734348942.000;	   +2.450
20241216;	123547;	1734348947.000;	   +2.478
20241216;	123552;	1734348952.000;	   +2.832
20241216;	123557;	1734348957.000;	   +3.922
20241216;	123602;	1734348962.000;	   +2.414
20241216;	123607;	1734348967.000;	   +3.383
20241216;	123612;	1734348972.000;	   +2.541
20241216;	123617;	1734348977.000;	    err32
20241216;	123622;	1734348982.000;	    err32
20241216;	123627;	1734348987.000;	    err32
20241216;	123632;	1734348992.000;	    err32
20241216;	123637;	1734348997.000;	    err32
20241216;	123642;	1734349002.000;	    err32
20241216;	123647;	1734349007.000;	    err32
20241216;	123652;	1734349012.000;	    err32
20241216;	123657;	1734349017.000;	    err32
20241216;	123702;	1734349022.000;	    err32
20241216;	123707;	1734349027.000;	    err32
20241216;	123712;	1734349032.000;	    err32
20241216;	123717;	1734349037.000;	    err32
20241216;	123722;	1734349042.000;	    err32
20241216;	123727;	1734349047.000;	    err32
20241216;	123732;	1734349052.000;	    err32
20241216;	123737;	1734349057.000;	    err32
20241216;	123742;	1734349062.000;	    err32
20241216;	123747;	1734349067.000;	    err32
20241216;	123752;	1734349072.000;	    err32
20241216;	123757;	1734349077.000;	    err32
20241216;	123802;	1734349082.000;	    err32
20241216;	123807;	1734349087.000;	    err32
20241216;	123812;	1734349092.000;	    err32
20241216;	123817;	1734349097.000;	    err32
20241216;	123822;	1734349102.000;	    err32
20241216;	123827;	1734349107.000;	    err32
20241216;	123832;	1734349112.000;	    err32
20241216;	123837;	1734349117.000;	    err32
20241216;	123842;	1734349122.000;	    err32
20241216;	123847;	1734349127.000;	    err32
20241216;	123852;	1734349132.000;	    err32
20241216;	123857;	1734349137.000;	    err32
20241216;	123902;	1734349142.000;	    err32
20241216;	123907;	1734349147.000;	    err32
20241216;	123912;	1734349152.000;	    err32
20241216;	123917;	1734349157.000;	    err32
20241216;	123922;	1734349162.000;	    err32
20241216;	123927;	1734349167.000;	    err32
20241216;	123932;	1734349172.000;	    err32
20241216;	123937;	1734349177.000;	    err32
20241216;	123942;	1734349182.000;	    err32
20241216;	123947;	1734349187.000;	    err32
20241216;	123952;	1734349192.000;	    err32
20241216;	123957;	1734349197.000;	    err32
20241216;	124002;	1734349202.000;	    err32
20241216;	124007;	1734349207.000;	    err32
20241216;	124012;	1734349212.000;	    err32
20241216;	124017;	1734349217.000;	    err32
20241216;	124022;	1734349222.000;	    err32
20241216;	124027;	1734349227.000;	    err32
20241216;	124032;	1734349232.000;	    err32
20241216;	124037;	1734349237.000;	    err32
20241216;	124042;	1734349242.000;	    err32
20241216;	124047;	1734349247.000;	    err32
20241216;	124052;	1734349252.000;	    err32
20241216;	124057;	1734349257.000;	    err32
20241216;	124102;	1734349262.000;	    err32
20241216;	124107;	1734349267.000;	    err32
20241216;	124112;	1734349272.000;	    err32
20241216;	124117;	1734349277.000;	    err32
20241216;	124122;	1734349282.000;	    err32
20241216;	124127;	1734349287.000;	    err32
20241216;	124132;	1734349292.000;	    err32
20241216;	124137;	1734349297.000;	    err32
20241216;	124142;	1734349302.000;	    err32
20241216;	124147;	1734349307.000;	    err32
20241216;	124152;	1734349312.000;	    err32
20241216;	124157;	1734349317.000;	    err32
20241216;	124202;	1734349322.000;	    err32
20241216;	124207;	1734349327.000;	    err32
20241216;	124212;	1734349332.000;	    err32
20241216;	124217;	1734349337.000;	    err32
20241216;	124222;	1734349342.000;	    err32
20241216;	124227;	1734349347.000;	    err32
20241216;	124232;	1734349352.000;	    err32
20241216;	124237;	1734349357.000;	    err32
20241216;	124242;	1734349362.000;	    err32
20241216;	124247;	1734349367.000;	    err32
20241216;	124252;	1734349372.000;	    err32
20241216;	124257;	1734349377.000;	    err32
20241216;	124302;	1734349382.000;	    err32
20241216;	124307;	1734349387.000;	    err32
20241216;	124312;	1734349392.000;	    err32
20241216;	124317;	1734349397.000;	    err32
20241216;	124322;	1734349402.000;	    err32
20241216;	124327;	1734349407.000;	    err32
20241216;	124332;	1734349412.000;	    err32
20241216;	124337;	1734349417.000;	    err32
20241216;	124342;	1734349422.000;	    err32
20241216;	124347;	1734349427.000;	    err32
20241216;	124352;	1734349432.000;	    err32
20241216;	124357;	1734349437.000;	    err32
20241216;	124402;	1734349442.000;	    err32
20241216;	124407;	1734349447.000;	    err32
